x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
2020-09-07,1.51079461282477,1.5636824115618,1.47724936334598,,,,,,,,,,,,
2020-09-08,1.51234010274569,1.56976194344,1.47676607678606,,,,,,,,,,,,
2020-09-09,1.49679788868965,1.56153893867072,1.45668292592679,,,,,,,,,,,,
2020-09-10,1.50774392604276,1.57083927087188,1.46192359309611,,,,,,,,,,,,
2020-09-11,1.50915035350108,1.56939278048282,1.46735683905119,,,,,,,,,,,,
2020-09-14,1.50915035350108,1.57502388111841,1.476560688787,,,,,,,,,,,,
2020-09-15,1.50915035350108,1.5756942004891,1.47235743693415,,,,,,,,,,,,
2020-09-16,1.50572782359057,1.57248418220535,1.46873069705058,,,,,,,,,,,,
2020-09-17,1.50572782359057,1.57248418220535,1.46873069705058,,,,,,,,,,,,
2020-09-18,1.50572782359057,1.58243042678325,1.46873069705058,,,,,,,,,,,,
2020-09-21,1.50572782359057,1.58243042678325,1.46873069705058,,,,,,,,,,,,
2020-09-22,1.50293255498134,1.57755258864735,1.46873069705058,,,,,,,,,,,,
2020-09-23,1.50293255498134,1.57739862167452,1.46873069705058,,,,,,,,,,,,
2020-09-24,1.49123210691194,1.56671071258612,1.45087821468013,,,,,,,,,,,,
2020-09-25,1.49445915088317,1.5723042310873,1.45262817800724,,,,,,,,,,,,
2020-09-28,1.50054331885539,1.58180950365431,1.44912747050567,,,,,,,,,,,,
2020-09-29,1.50054331885539,1.58180950365431,1.44912747050567,,,,,,,,,,,,
2020-09-30,1.50579206056454,1.58658995522759,1.44926871469486,,,,,,,,,,,,
2020-10-09,1.53125779998593,1.60910398952292,1.48133185602315,,,,,,,,,,,,
2020-10-12,1.55319161569268,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-13,1.54790064018872,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-14,1.54790064018872,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-15,1.54790064018872,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-16,1.54790064018872,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-19,1.54790064018872,1.60910398952292,1.50436173307305,,,,,,,,,,,,
2020-10-20,1.54790064018872,1.60903021306481,1.50436173307305,,,,,,,,,,,,
2020-10-21,1.54790064018872,1.60903021306481,1.50436173307305,,,,,,,,,,,,
2020-10-22,1.54790064018872,1.60903021306481,1.50436173307305,,,,,,,,,,,,
2020-10-23,1.54800337026357,1.60903021306481,1.50436173307305,,,,,,,,,,,,
2020-10-26,1.5362476194703,1.60903021306481,1.50064266380958,,,,,,,,,,,,
2020-10-27,1.53655137828608,1.60680117184019,1.50064266380958,,,,,,,,,,,,
2020-10-28,1.53655137828608,1.60680117184019,1.49410243831026,,,,,,,,,,,,
2020-10-29,1.53050732873602,1.59783203773527,1.4872914296072,,,,,,,,,,,,
2020-10-30,1.52765767819946,1.59730636082486,1.47980720884376,,,,,,,,,,,,
2020-11-02,1.5359470900045,1.60200370957554,1.48711680342198,,,,,,,,,,,,
2020-11-03,1.5359470900045,1.60200370957554,1.49476231033385,,,,,,,,,,,,
2020-11-04,1.54034088974519,1.60540604349914,1.49179965942404,,,,,,,,,,,,
2020-11-05,1.55322400886119,1.6167333862354,1.49179965942404,,,,,,,,,,,,
2020-11-09,1.55322400886119,1.6167333862354,1.50298195731212,,,,,,,,,,,,
2020-11-10,1.54849689954831,1.61765409410031,1.49486622320998,,,,,,,,,,,,
2020-11-11,1.54849689954831,1.61910509292522,1.49486622320998,,,,,,,,,,,,
2020-11-12,1.55037448872852,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-13,1.53524896307533,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-16,1.53524896307533,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-17,1.53524896307533,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-18,1.53524896307533,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-19,1.53524896307533,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-20,1.53553836578065,1.61910509292522,1.49927985008794,,,,,,,,,,,,
2020-11-23,1.53553836578065,1.61910509292522,1.49566907951399,,,,,,,,,,,,
2020-11-24,1.53198793651316,1.61910509292522,1.49383253785444,,,,,,,,,,,,
2020-11-25,1.53331300456781,1.6249011458623,1.49056489086886,,,,,,,,,,,,
2020-11-26,1.53260994240603,1.62672987002022,1.49056489086886,,,,,,,,,,,,
2020-11-27,1.5358019870744,1.62672987002022,1.49056489086886,,,,,,,,,,,,
2020-11-30,1.5358019870744,1.62672987002022,1.49056489086886,,,,,,,,,,,,
2020-12-01,1.54139688595089,1.63339358045456,1.49056489086886,,,,,,,,,,,,
2020-12-02,1.54139688595089,1.63339358045456,1.48548801481707,,,,,,,,,,,,
2020-12-03,1.53957357665123,1.63346130675373,1.47988648383674,,,,,,,,,,,,
2020-12-04,1.53242538786115,1.62546538930804,1.47988648383674,,,,,,,,,,,,
2020-12-07,1.52385743440321,1.62546538930804,1.47988648383674,,,,,,,,,,,,
2020-12-08,1.52431165041779,1.62535071135611,1.48268368197216,,,,,,,,,,,,
2020-12-09,1.52380844058262,1.62694035028861,1.47603160565903,,,,,,,,,,,,
2020-12-10,1.51905462199287,1.62414797721706,1.47603160565903,,,,,,,,,,,,
2020-12-11,1.51818511819429,1.62414797721706,1.46906232032138,,,,,,,,,,,,
2020-12-14,1.51818511819429,1.62414797721706,1.46906232032138,,,,,,,,,,,,
2020-12-15,1.51818511819429,1.61775466034539,1.46592762567356,,,,,,,,,,,,
2020-12-16,1.51818511819429,1.6175316189371,1.4626865382331,,,,,,,,,,,,
2020-12-17,1.51836883324628,1.6175316189371,1.4626865382331,,,,,,,,,,,,
2020-12-18,1.51836883324628,1.6175316189371,1.4626865382331,,,,,,,,,,,,
2020-12-21,1.51836883324628,1.6175316189371,1.4626865382331,,,,,,,,,,,,
2020-12-22,1.51546320876077,1.61478943600775,1.4565295587647,,,,,,,,,,,,
2020-12-23,1.51546320876077,1.61979356703889,1.4565295587647,,,,,,,,,,,,
2020-12-24,1.51546320876077,1.62190525594507,1.45029052430856,,,,,,,,,,,,
2020-12-25,1.51546320876077,1.62190525594507,1.45029052430856,,,,,,,,,,,,
2020-12-28,1.51546320876077,1.62190525594507,1.44133821529234,,,,,,,,,,,,
2020-12-29,1.51546320876077,1.620937746245,1.44133821529234,,,,,,,,,,,,
2020-12-30,1.51546320876077,1.620937746245,1.44133821529234,,,,,,,,,,,,
2020-12-31,1.51546320876077,1.620937746245,1.45471893051666,,,,,,,,,,,,
2021-01-04,1.51546320876077,1.620937746245,1.46090909948748,,,,,,,,,,,,
2021-01-05,1.51863421092133,1.61947774031556,1.46161213436856,,,,,,,,,,,,
2021-01-06,1.52388231770422,1.61947774031556,1.45810186791064,,,,,,,,,,,,
2021-01-07,1.52388231770422,1.61947774031556,1.45810186791064,,,,,,,,,,,,
2021-01-08,1.52388231770422,1.61947774031556,1.45810186791064,,,,,,,,,,,,
2021-01-11,1.52388231770422,1.61947774031556,1.45349568704348,,,,,,,,,,,,
2021-01-12,1.52660198815653,1.62356446894285,1.45349568704348,,,,,,,,,,,,
2021-01-13,1.53352333163087,1.62356446894285,1.45465781109801,,,,,,,,,,,,
2021-01-14,1.52576786211625,1.62356446894285,1.45465781109801,,,,,,,,,,,,
2021-01-15,1.52576786211625,1.62356446894285,1.45271055203968,,,,,,,,,,,,
2021-01-18,1.52576786211625,1.62356446894285,1.45271055203968,,,,,,,,,,,,
2021-01-19,1.52336458228335,1.62112382014245,1.45096843643905,,,,,,,,,,,,
2021-01-20,1.52336458228335,1.62112382014245,1.45194459212617,,,,,,,,,,,,
2021-01-21,1.53159827967129,1.62112382014245,1.45194459212617,,,,,,,,,,,,
2021-01-22,1.53065850791794,1.6221709361866,1.44770489949342,,,,,,,,,,,,
2021-01-25,1.53065850791794,1.6221709361866,1.44770489949342,,,,,,,,,,,,
2021-01-26,1.53065850791794,1.6221709361866,1.44770489949342,,,,,,,,,,,,
2021-01-27,1.52855431523186,1.62508616000123,1.44770489949342,,,,,,,,,,,,
2021-01-28,1.51731721430794,1.62508616000123,1.44317995827146,,,,,,,,,,,,
2021-01-29,1.51900538401231,1.62508616000123,1.44317995827146,,,,,,,,,,,,
2021-02-01,1.51900538401231,1.62508616000123,1.44969127103303,,,,,,,,,,,,
2021-02-02,1.51900538401231,1.62508616000123,1.44969127103303,,,,,,,,,,,,
2021-02-03,1.51900538401231,1.62341441902764,1.44578704730296,,,,,,,,,,,,
2021-02-04,1.51682170767209,1.62605002057645,1.43913125301366,,,,,,,,,,,,
2021-02-05,1.51682170767209,1.63516203656711,1.43913125301366,,,,,,,,,,,,
2021-02-08,1.52013777524063,1.63516203656711,1.43908828793532,,,,,,,,,,,,
2021-02-09,1.52500855257885,1.63689180341501,1.44730932711583,,,,,,,,,,,,
2021-02-10,1.52500855257885,1.63689180341501,1.44538092469607,,,,,,,,,,,,
2021-02-18,1.53386286115107,1.63689180341501,1.4671702923035,,,,,,,,,,,,
2021-02-19,1.53386286115107,1.6370718442694,1.47385786546763,,,,,,,,,,,,
2021-02-22,1.52183800476347,1.62261458879108,1.47385786546763,,,,,,,,,,,,
2021-02-23,1.52893540241962,1.63154025227064,1.47385786546763,,,,,,,,,,,,
2021-02-24,1.52893540241962,1.63154025227064,1.474714201352,,,,,,,,,,,,
2021-02-25,1.52893540241962,1.63154025227064,1.474714201352,,,,,,,,,,,,
2021-02-26,1.52893540241962,1.63154025227064,1.474714201352,,,,,,,,,,,,
2021-03-01,1.5411986599911,1.63154025227064,1.48704752835617,,,,,,,,,,,,
2021-03-02,1.5411986599911,1.63154025227064,1.48704752835617,,,,,,,,,,,,
2021-03-03,1.5411986599911,1.63154025227064,1.48704752835617,,,,,,,,,,,,
2021-03-04,1.5411986599911,1.61939313467687,1.47698167732016,,,,,,,,,,,,
2021-03-05,1.5411986599911,1.61939313467687,1.46905576980833,,,,,,,,,,,,
2021-03-08,1.5411986599911,1.6249313463941,1.46905576980833,,,,,,,,,,,,
2021-03-09,1.52476101504397,1.6154951079394,1.44312459589557,,,,,,,,,,,,
2021-03-10,1.52476101504397,1.62584076971458,1.44312459589557,,,,,,,,,,,,
2021-03-11,1.54285075125548,1.64757785111665,1.45393511179845,,,,,,,,,,,,
2021-03-12,1.53984912662622,1.64757785111665,1.45393511179845,,,,,,,,,,,,
2021-03-15,1.53031045318674,1.64757785111665,1.45393511179845,,,,,,,,,,,,
2021-03-16,1.53031045318674,1.64757785111665,1.45393511179845,,,,,,,,,,,,
2021-03-17,1.53031045318674,1.64849006794039,1.45393511179845,,,,,,,,,,,,
2021-03-18,1.53850520754859,1.64849006794039,1.45822278193723,,,,,,,,,,,,
2021-03-19,1.53850520754859,1.64849006794039,1.45561832089461,,,,,,,,,,,,
2021-03-22,1.53850520754859,1.66070688362612,1.46883789132249,,,,,,,,,,,,
2021-03-23,1.53850520754859,1.66115629716013,1.46883789132249,,,,,,,,,,,,
2021-03-24,1.53850520754859,1.66115629716013,1.46883789132249,,,,,,,,,,,,
2021-03-25,1.53850520754859,1.66115629716013,1.46883789132249,,,,,,,,,,,,
2021-03-26,1.55012614435579,1.67160072186052,1.46883789132249,,,,,,,,,,,,
2021-03-29,1.5499819628341,1.67296514183048,1.4659294035508,,,,,,,,,,,,
2021-03-30,1.55198070344656,1.67681991827752,1.4659294035508,,,,,,,,,,,,
2021-03-31,1.54053814323057,1.67681991827752,1.4659294035508,,,,,,,,,,,,
