date,signal_I1,NTN1M_I1,CNH1M_I1,signal_I2,CNH1M_I2,CNH2M_I2,signal_I3,CNH1M_I3,CNH3M_I3,signal_I4,CNH1M_I4,CNH6M_I4,signal_I5,CNH1M_I5,CNH12M_I5,signal_I6,CNH6M_I6,CNH12M_I6,signal_I7,NTN1M_I7,IRN1M_I7,signal_I8,IRN1M_I8,IRN2M_I8,signal_I9,IRN1M_I9,IRN3M_I9,signal_I10,IRN1M_I10,IRN6M_I10,signal_I11,IRN1M_I11,IRN12M_I11,signal_I12,IRN6M_I12,IRN12M_I12
2019-01-02,1,-6.89392870688129,6.8798,-1,6.58265315047464,-6.8805,-1,6.59401563918122,-6.8808,-1,6.62475901888314,-6.8814,-1,6.68228236609133,-6.8824,-1,6.63677603037809,-6.8824,1,-69.2929073341299,70.23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-03,1,-6.9095660664222,6.8838,-1,6.586808167714,-6.8846,-1,6.59815327402465,-6.8854,-1,6.62884725646491,-6.8865,-1,6.68627828674682,-6.8886,-1,6.64190740385258,-6.8886,1,-69.389103624349,70.34,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-04,0,-0,0,-1,6.57057864850921,-6.8675,-1,6.58187171901596,-6.8684,-1,6.61242417413539,-6.8705,-1,6.66958990620407,-6.8742,-1,6.62668910039654,-6.8742,1,-68.7960538977141,69.74,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-07,1,-6.86258176523042,6.8475,-1,6.55271716682611,-6.8485,-1,6.56395528501542,-6.8492,-1,6.5943592967142,-6.8512,-1,6.65124808155697,-6.8553,-1,6.60828505283887,-6.8553,-1,69.0622192213795,-70.05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-08,1,-6.86462161770046,6.8562,-1,6.56136345966746,-6.8573,-1,6.57259211407437,-6.858,-1,6.60296943024057,-6.8594,-1,6.6598095567582,-6.8626,-1,6.61640408520839,-6.8626,-1,69.3647688586198,-70.35,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-09,1,-6.8319002486738,6.8139,-1,6.52119496462371,-6.8152,-1,6.53233219249579,-6.8164,-1,6.56246032652627,-6.8188,-1,6.6188351028367,-6.8237,-1,6.57744964094634,-6.8237,-1,69.6963952271117,-70.72,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-10,1,-6.82080335073243,6.7955,-1,6.50389304740578,-6.7965,-1,6.51497785836162,-6.7975,-1,6.54496374606178,-6.8,-1,6.60107414434603,-6.8055,-1,6.5595205675268,-6.8055,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-11,1,-6.80111870120538,6.7612,-1,6.47136555255041,-6.7622,-1,6.48237226039261,-6.7631,-1,6.51214636120988,-6.7653,-1,6.56786299864239,-6.7706,-1,6.52624757460627,-6.7706,1,-69.6496061738032,70.61,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-14,1,-6.79686091541542,6.7633,-1,6.47367566823785,-6.7642,-1,6.48466324235868,-6.7649,-1,6.51438580493398,-6.7669,-1,6.57000784451281,-6.7715,-1,6.52798919025904,-6.7715,-1,70.0915587800778,-71.09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-15,1,-6.7819999101035,6.7747,-1,6.48488883772377,-6.7755,-1,6.49587231138343,-6.7762,-1,6.52558443103732,-6.7784,-1,6.58119033490614,-6.7841,-1,6.53928479808287,-6.7841,-1,70.2847831072416,-71.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-16,0,-0,0,-1,6.47370087078619,-6.7636,-1,6.48464244361903,-6.7643,-1,6.51424207474587,-6.7666,-1,6.56964002511356,-6.7721,-1,6.52810020384618,-6.7721,-1,70.4279414946779,-71.42,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-17,0,-0,0,-1,6.48740361263402,-6.7778,-1,6.49834593848537,-6.7788,-1,6.5279480170057,-6.7817,-1,6.58335521984439,-6.7893,-1,6.54287322587346,-6.7893,1,-70.3797374817011,71.34,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-18,0,-0,0,-1,6.51470574102078,-6.8062,-1,6.5256721132819,-6.8075,-1,6.55533941667584,-6.8111,-1,6.61087274378657,-6.8197,-1,6.57144888342232,-6.8197,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-21,0,-0,0,-1,6.51223329797968,-6.8029,-1,6.52317250680044,-6.8037,-1,6.55276833862515,-6.8068,-1,6.60817264153241,-6.8148,-1,6.56750883776464,-6.8148,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-22,0,-0,0,-1,6.5259426821841,-6.8169,-1,6.53688138883188,-6.8175,-1,6.56647753924112,-6.8199,-1,6.62188745826557,-6.8267,-1,6.58035574036446,-6.8267,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-23,0,-0,0,-1,6.50450873134821,-6.7938,-1,6.51538784904295,-6.7942,-1,6.54482495806402,-6.7963,-1,6.59994072901346,-6.8019,-1,6.55778581072375,-6.8019,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-24,0,-0,0,-1,6.50624503588651,-6.7955,-1,6.51710429525054,-6.7963,-1,6.54649054053663,-6.7998,-1,6.60150968758808,-6.8057,-1,6.56136479067459,-6.8057,1,-70.304051396533,71.26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-25,0,-0,0,-1,6.465745158478,-6.7526,-1,6.47651413297235,-6.7532,-1,6.50565770207285,-6.7556,-1,6.56022698775724,-6.7622,-1,6.51891152459872,-6.7622,-1,70.2127722615621,-71.22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-28,0,-0,0,-1,6.46737619003483,-6.7539,-1,6.478126080067,-6.7549,-1,6.50721989591739,-6.7585,-1,6.56169488820057,-6.7647,-1,6.52190589759079,-6.7647,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-29,0,-0,0,-1,6.46086539685148,-6.7467,-1,6.47158193670429,-6.7473,-1,6.50058840644409,-6.7503,-1,6.55490492624297,-6.7583,-1,6.51419120722987,-6.7583,-1,70.6682898559513,-71.67,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-30,1,-6.71760716541434,6.7094,-1,6.42561829216272,-6.7101,-1,6.43625427373091,-6.7107,-1,6.4650464157627,-6.7141,-1,6.51896587513063,-6.7225,-1,6.47945121487775,-6.7225,1,-70.1944080181218,71.14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-31,0,-0,0,-1,6.42273799377143,-6.7064,-1,6.43334656822248,-6.7067,-1,6.462067839235,-6.7091,-1,6.51586340836391,-6.7178,-1,6.47481933211187,-6.7178,-1,70.1988683521748,-71.19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-01,0,-0,0,-1,6.46794237537234,-6.7525,-1,6.47860147037325,-6.7523,-1,6.50746406600626,-6.7539,-1,6.56153223069481,-6.7606,-1,6.51824965490274,-6.7606,-1,70.6927643226054,-71.69,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-04,0,-0,0,-1,6.48949428010488,-6.7745,-1,6.5001643457191,-6.7742,-1,6.52906159137913,-6.7757,-1,6.58320343935189,-6.7826,-1,6.53948668897005,-6.7826,-1,70.9992834782972,-72,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-05,0,-0,0,-1,6.47455030760768,-6.7586,-1,6.48517148626702,-6.7583,-1,6.5139412535981,-6.7598,-1,6.56785320091713,-6.7668,-1,6.52433629589,-6.7668,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-06,0,-0,0,-1,6.48949317296599,-6.7738,-1,6.50011465001013,-6.7736,-1,6.52888980308087,-6.7752,-1,6.582820211045,-6.7821,-1,6.53939659959909,-6.7821,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-07,0,-0,0,-1,6.49562474137231,-6.7801,-1,6.50623245606411,-6.7801,-1,6.5349726768554,-6.7812,-1,6.58884822125655,-6.7882,-1,6.54538509544452,-6.7882,1,-70.6505665909875,71.59,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-08,0,-0,0,-1,6.49466659034026,-6.7787,-1,6.50524836791039,-6.7784,-1,6.53392219425027,-6.7794,-1,6.58768127961355,-6.785,-1,6.54384135287482,-6.785,1,-70.4862857774288,71.44,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-11,0,-0,0,-1,6.51210518580882,-6.7969,-1,6.52269129291596,-6.7968,-1,6.5513797988818,-6.7979,-1,6.60517663336044,-6.8047,-1,6.56189682773645,-6.8047,1,-70.5544688778124,71.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-12,0,-0,0,-1,6.48652253054438,-6.7697,-1,6.4970431010714,-6.7695,-1,6.52555814568468,-6.7709,-1,6.5790386437327,-6.7777,-1,6.53602841061035,-6.7777,1,-69.9250704388374,70.85,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-13,0,-0,0,-1,6.49446928321259,-6.7762,-1,6.50497812368583,-6.7757,-1,6.53346491439074,-6.776,-1,6.58690215942825,-6.7811,-1,6.54114236121688,-6.7811,-1,70.1607894157427,-71.15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-14,0,-0,0,-1,6.4932187274929,-6.7752,-1,6.50370099695071,-6.7747,-1,6.53211886996224,-6.7748,-1,6.58543758482616,-6.78,-1,6.54017445106168,-6.78,-1,70.3246592601127,-71.31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-15,0,-0,0,-1,6.48535419451573,-6.7665,-1,6.49579958356428,-6.7661,-1,6.52411956782168,-6.766,-1,6.57726635627464,-6.7713,-1,6.53186834780226,-6.7713,-1,70.651925080927,-71.66,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-18,0,-0,0,-1,6.48908322766211,-6.7699,-1,6.49950981334846,-6.7692,-1,6.52778308157679,-6.7693,-1,6.58085036755103,-6.7733,-1,6.53524055083126,-6.7733,-1,70.7317226379785,-71.72,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-19,0,-0,0,-1,6.4616636128892,-6.741,-1,6.47202128134843,-6.7401,-1,6.50011092752393,-6.7392,-1,6.55284415408163,-6.7425,-1,6.50636192289297,-6.7425,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-20,1,-6.72800284623113,6.7189,-1,6.43893751862913,-6.7188,-1,6.44923505330666,-6.7183,-1,6.47716509498266,-6.7186,-1,6.52960635876741,-6.7228,-1,6.48665312913626,-6.7228,1,-70.3897128456991,71.34,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-21,0,-0,0,-1,6.44314033005726,-6.7232,-1,6.45342341523481,-6.7239,-1,6.48131257716725,-6.725,-1,6.53368096584258,-6.7289,-1,6.49301147062044,-6.7289,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-22,0,-0,0,-1,6.42893895036535,-6.7079,-1,6.43917692866284,-6.7079,-1,6.46694584391591,-6.7089,-1,6.51909605067897,-6.7144,-1,6.47764705944773,-6.7144,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-25,0,-0,0,-1,6.40514861643081,-6.6831,-1,6.41532657202443,-6.6831,-1,6.44293579822572,-6.6846,-1,6.49479336842915,-6.6909,-1,6.45436305885055,-6.6909,1,-70.1303759940656,71.09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-26,0,-0,0,-1,6.40982334185943,-6.6876,-1,6.41998700639325,-6.6878,-1,6.44755924538468,-6.6892,-1,6.49935500508189,-6.6955,-1,6.45898322299815,-6.6955,-1,70.3125784997062,-71.3,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-27,0,-0,0,-1,6.40462404476186,-6.6818,-1,6.4147582659082,-6.6822,-1,6.44225044669947,-6.6832,-1,6.49390439901794,-6.6892,-1,6.45336657102175,-6.6892,-1,70.5893129233241,-71.58,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-02-28,0,-0,0,-1,6.42549987957065,-6.7034,-1,6.43564534771911,-6.7036,-1,6.46316961831129,-6.7049,-1,6.51489132586622,-6.7109,-1,6.47449954406526,-6.7109,1,-70.203763755363,71.13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-01,0,-0,0,-1,6.43592915561015,-6.7139,-1,6.4460705066182,-6.7147,-1,6.47358261329051,-6.7164,-1,6.52529073158774,-6.724,-1,6.48578802852945,-6.724,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-04,0,-0,0,-1,6.4288145833489,-6.7063,-1,6.43892362992226,-6.7068,-1,6.46634881230066,-6.7085,-1,6.517902594769,-6.716,-1,6.47834132949766,-6.716,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-05,0,-0,0,-1,6.4266839102022,-6.7039,-1,6.43676774552717,-6.704,-1,6.46412814367738,-6.706,-1,6.5155658985615,-6.7125,-1,6.47610636551897,-6.7125,1,-69.8563353059575,70.79,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-06,0,-0,0,-1,6.43835847835887,-6.7152,-1,6.4484393310344,-6.7156,-1,6.47579250114314,-6.7171,-1,6.52722483649451,-6.7238,-1,6.48700655424846,-6.7238,1,-69.4734186916487,70.41,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-07,0,-0,0,-1,6.45531018221203,-6.7332,-1,6.46539678259785,-6.7339,-1,6.49276406455675,-6.7351,-1,6.54423297211514,-6.7421,-1,6.50457323160834,-6.7421,1,-69.5193106515395,70.48,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-08,0,-0,0,-1,6.45356602482857,-6.7313,-1,6.46362980457844,-6.7323,-1,6.49093281232305,-6.7339,-1,6.54229181631431,-6.7421,-1,6.50359954424756,-6.7421,1,-69.3579471581673,70.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-11,0,-0,0,-1,6.45517685350253,-6.7325,-1,6.4652216033997,-6.7328,-1,6.49247548151402,-6.7348,-1,6.54374892423246,-6.7418,-1,6.50465120247985,-6.7418,1,-69.0999541382977,70.05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-12,0,-0,0,-1,6.43070184452571,-6.7066,-1,6.44068748004668,-6.707,-1,6.46778308565606,-6.7091,-1,6.51876600963741,-6.7165,-1,6.48000906132535,-6.7165,1,-68.8933528376513,69.85,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-13,0,-0,0,-1,6.42473117216533,-6.7003,-1,6.43468682462331,-6.7008,-1,6.46170303818058,-6.7031,-1,6.51254260138829,-6.7103,-1,6.47439199643271,-6.7103,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-72.3064105095077,72.32,0,-0,0
2019-03-14,0,-0,0,-1,6.44503848874156,-6.7215,-1,6.45500494940913,-6.7221,-1,6.48205295218006,-6.7249,-1,6.53295831167721,-6.733,-1,6.49563051561925,-6.733,1,-68.6833951900857,69.63,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-15,0,-0,0,-1,6.43782128908324,-6.7132,-1,6.44775584169851,-6.7137,-1,6.47472153166277,-6.7171,-1,6.52547850290479,-6.7266,-1,6.488280311196,-6.7266,1,-68.3262590695844,69.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-18,0,-0,0,-1,6.44623731724656,-6.7221,-1,6.45616554493791,-6.7233,-1,6.48311394006578,-6.7265,-1,6.53384569297739,-6.736,-1,6.49754478665877,-6.736,1,-67.9190711381527,68.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-19,0,-0,0,-1,6.44295189977391,-6.7183,-1,6.45285520133459,-6.7192,-1,6.47973626278292,-6.7218,-1,6.53035095643876,-6.7313,-1,6.49318845759529,-6.7313,-1,68.3158484750218,-69.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-20,0,-0,0,-1,6.41366898877276,-6.6873,-1,6.42350691248486,-6.6878,-1,6.45021309701224,-6.6904,-1,6.500508118412,-6.6999,-1,6.46303570122674,-6.6999,1,-67.940566296564,68.88,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-21,0,-0,0,-1,6.43282384287087,-6.7072,-1,6.44267147377575,-6.7081,-1,6.46940579844198,-6.7114,-1,6.51976260182119,-6.7218,-1,6.48350552111931,-6.7218,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-22,0,-0,0,-1,6.44843224136323,-6.723,-1,6.45828398632752,-6.7239,-1,6.48503064552665,-6.7269,-1,6.53541964709029,-6.7368,-1,6.49866322264691,-6.7368,-1,68.4922050938398,-69.49,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-25,0,-0,0,-1,6.44380088086996,-6.718,-1,6.45362523024491,-6.7186,-1,6.48030122953099,-6.722,-1,6.53056552779592,-6.7324,-1,6.4941135277918,-6.7324,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-26,0,-0,0,-1,6.4502970442894,-6.7245,-1,6.46011096084111,-6.7251,-1,6.4867634089985,-6.729,-1,6.53699314695963,-6.741,-1,6.50106413038894,-6.741,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-27,0,-0,0,-1,6.46475844899166,-6.7398,-1,6.47457583821792,-6.7413,-1,6.50123840149073,-6.7457,-1,6.55150585863737,-6.7628,-1,6.51739886680903,-6.7628,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-28,0,-0,0,-1,6.46540530011101,-6.74,-1,6.47520412182589,-6.741,-1,6.50182108611737,-6.746,-1,6.55201756234109,-6.7625,-1,6.51788748314374,-6.7625,-1,68.5330954515391,-69.51,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-03-29,0,-0,0,-1,6.45031523859557,-6.7239,-1,6.46007162067698,-6.7248,-1,6.48657741556292,-6.7292,-1,6.53657984521591,-6.7449,-1,6.50185001286089,-6.7449,-1,68.7216116578914,-69.71,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-01,0,-0,0,-1,6.44683268995316,-6.7203,-1,6.45656452343289,-6.7213,-1,6.4830094732165,-6.7268,-1,6.53290938889563,-6.743,-1,6.49972586410855,-6.743,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-02,0,-0,0,-1,6.45313608765438,-6.7263,-1,6.46285835182813,-6.7274,-1,6.48928089750968,-6.7321,-1,6.53915316346686,-6.7479,-1,6.50504115900339,-6.7479,1,-68.4153167573138,69.36,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-03,0,-0,0,-1,6.44226308575165,-6.7149,-1,6.45194961044099,-6.7158,-1,6.4782801724111,-6.7207,-1,6.52799637459536,-6.7383,-1,6.49422172592554,-6.7383,1,-67.9577143876735,68.89,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-04,0,-0,0,-1,6.44511077144084,-6.7177,-1,6.45478244713727,-6.7187,-1,6.48107827517265,-6.7241,-1,6.5307463639501,-6.7426,-1,6.49770513531759,-6.7426,-1,68.3680532156164,-69.37,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-05,0,-0,0,-1,6.44066356753191,-6.7123,-1,6.45031099565532,-6.714,-1,6.47654063581938,-6.7185,-1,6.52610513009204,-6.7372,-1,6.49249092828423,-6.7372,-1,68.5376140742785,-69.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-08,0,-0,0,-1,6.44533247703166,-6.7169,-1,6.45496743237238,-6.7177,-1,6.48116804056402,-6.7222,-1,6.53069764932067,-6.7402,-1,6.49626230899661,-6.7402,-1,68.9064435631626,-69.9,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-09,0,-0,0,-1,6.44721837358237,-6.7186,-1,6.45683712937098,-6.7196,-1,6.48299679246682,-6.7238,-1,6.53247037891116,-6.7419,-1,6.49800438249892,-6.7419,1,-68.685204781773,69.63,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-10,0,-0,0,-1,6.44756854966838,-6.7188,-1,6.45716800864729,-6.7194,-1,6.48328142563964,-6.724,-1,6.53268733383224,-6.7421,-1,6.4983931263106,-6.7421,1,-68.595006868878,69.55,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-11,0,-0,0,-1,6.45694114874614,-6.7284,-1,6.46653490889566,-6.7291,-1,6.49263829085561,-6.7336,-1,6.5420465002978,-6.7522,-1,6.50786837309359,-6.7522,1,-68.5091963218682,69.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-12,0,-0,0,-1,6.43924624784479,-6.7099,-1,6.44879448734421,-6.7107,-1,6.47477950709442,-6.7155,-1,6.52398532512678,-6.7349,-1,6.4905713757101,-6.7349,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-15,0,-0,0,-1,6.43767406484717,-6.708,-1,6.44720080275718,-6.7088,-1,6.47313363462385,-6.714,-1,6.52226171140253,-6.7339,-1,6.48931828268063,-6.7339,-1,68.8392860217007,-69.83,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-16,0,-0,0,-1,6.44272418024642,-6.7127,-1,6.45223963841838,-6.7137,-1,6.47814528054518,-6.7181,-1,6.52724739448829,-6.7386,-1,6.49347911824077,-6.7386,-1,68.9146894934361,-69.89,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-17,0,-0,0,-1,6.40975966380374,-6.6788,-1,6.41920761225008,-6.6796,-1,6.44493614366584,-6.685,-1,6.49373053095732,-6.7087,-1,6.46168575643494,-6.7087,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-18,0,-0,0,-1,6.4385175711345,-6.7078,-1,6.4479892808294,-6.7088,-1,6.47378770234356,-6.714,-1,6.52274197579735,-6.7369,-1,6.48991867792571,-6.7369,1,-68.7849171903779,69.74,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-19,0,-0,0,-1,6.43396557221498,-6.7027,-1,6.4434120427936,-6.7037,-1,6.46914689428154,-6.7089,-1,6.5180065692014,-6.7312,-1,6.48518821571615,-6.7312,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-22,0,-0,0,-1,6.43423276403507,-6.7123,-1,6.44366151345874,-6.7135,-1,6.4693521211166,-6.7187,-1,6.51815465161045,-6.7414,-1,6.49486245782048,-6.7414,-1,69.0537618914276,-70.04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-23,0,-0,0,-1,6.45953959944107,-6.7288,-1,6.46898610733772,-6.7295,-1,6.49473161852263,-6.7345,-1,6.54366588731792,-6.757,-1,6.51033834093443,-6.757,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-24,0,-0,0,-1,6.4647830604563,-6.7341,-1,6.47421769419778,-6.7347,-1,6.49993815679444,-6.7398,-1,6.54885125549274,-6.762,-1,6.51566383400054,-6.762,-1,69.4709694727837,-70.45,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-25,0,-0,0,-1,6.48020513797286,-6.7497,-1,6.489643060497,-6.7505,-1,6.51537655657205,-6.7546,-1,6.56434206357823,-6.7754,-1,6.5301721246466,-6.7754,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-26,0,-0,0,-1,6.47133542009285,-6.7405,-1,6.48073964062975,-6.7405,-1,6.50638483672362,-6.7422,-1,6.55522418070383,-6.7652,-1,6.5183871694525,-6.7652,1,-69.29448055148,70.23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-29,0,-0,0,-1,6.47014514671137,-6.7387,-1,6.47952839572299,-6.7394,-1,6.50512103200514,-6.7435,-1,6.5538848225176,-6.7629,-1,6.51983920631231,-6.7629,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-04-30,0,-0,0,-1,6.46857031370357,-6.737,-1,6.47793167331917,-6.7375,-1,6.5034695400723,-6.7412,-1,6.5521527790433,-6.7595,-1,6.51780764583055,-6.7595,1,-68.9885946888147,69.93,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-01,0,-0,0,-1,6.46478566937576,-6.7328,-1,6.47412202792399,-6.7333,-1,6.49959661793678,-6.737,-1,6.54818299846053,-6.7553,-1,6.51393802842753,-6.7553,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-02,0,-0,0,-1,6.47713352163076,-6.7448,-1,6.48646811940504,-6.7453,-1,6.51194200218711,-6.7486,-1,6.56055229098502,-6.7668,-1,6.52534602716964,-6.7668,1,-68.8541461228526,69.8,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-03,0,-0,0,-1,6.4675852220949,-6.7348,-1,6.47688660131413,-6.7353,-1,6.50227412648513,-6.7387,-1,6.550742701113,-6.7561,-1,6.51596223712287,-6.7561,1,-68.5281586799582,69.47,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-06,0,-0,0,-1,6.50433082841186,-6.773,-1,6.51366507892507,-6.7734,-1,6.53914661135386,-6.7765,-1,6.58781623295659,-6.7925,-1,6.55270299358673,-6.7925,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-07,-1,6.74443338643568,-6.7944,-1,6.52542714434262,-6.7949,-1,6.53477218544614,-6.7956,-1,6.56028787983045,-6.7997,-1,6.6090437941527,-6.8173,-1,6.5753329913843,-6.8173,-1,68.9288000433063,-69.91,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-08,-1,6.75843393435678,-6.8073,-1,6.53807526447715,-6.8083,-1,6.54742058915977,-6.8098,-1,6.57293878962685,-6.8147,-1,6.62171903683408,-6.8331,-1,6.59003748194699,-6.8331,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-05-09,-1,6.79120706726166,-6.8404,-1,6.57013291762927,-6.8428,-1,6.57950664270324,-6.8446,-1,6.6051108640354,-6.8534,-1,6.65406795926532,-6.8759,-1,6.62767470914845,-6.8759,-1,69.4433415722106,-70.42,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
