date,signal,usdtwd,usdkrw
2019-12-06,1,-1191.173206769,1186.21
2019-12-09,-1,1195.47491798832,-1190.55
2019-12-10,-1,1195.44094869301,-1190.49
2019-12-11,-1,1194.55962219301,-1189.61
2019-12-12,1,-1178.09546042655,1172.89
2019-12-13,-1,1181.27466069463,-1176.21
2019-12-16,1,-1173.64945767292,1168.48
2019-12-17,1,-1169.33565580761,1164.15
2019-12-18,-1,1171.75657369853,-1166.66
2019-12-19,1,-1168.42936761354,1163.27
2019-12-20,1,-1164.56206487455,1159.4
2019-12-23,-1,1169.14256327923,-1164.04
2019-12-24,1,-1168.6657966971,1163.52
2019-12-25,-1,1165.89249757034,-1160.76
2019-12-26,-1,1167.43252851672,-1162.3
2019-12-27,1,-1164.847183502,1159.68
2019-12-30,1,-1163.13137550218,1157.97
2019-12-31,-1,1160.09946335248,-1155.07
2020-01-01,0,-0,0
2020-01-02,1,-1163.01708458098,1157.94
2020-01-03,-1,1170.98069682286,-1165.95
2020-01-06,-1,1172.63703724393,-1167.56
2020-01-07,-1,1173.37740467435,-1168.3
2020-01-08,1,-1167.56935305491,1162.41
2020-01-09,1,-1164.83504129781,1159.72
2020-01-10,1,-1164.08672807766,1158.97
2020-01-13,1,-1160.07122920824,1154.95
2020-01-14,-1,1163.29412700792,-1158.2
2020-01-15,0,-0,0
2020-01-16,-1,1165.82540678704,-1160.73
2020-01-17,1,-1166.56039194503,1161.44
2020-01-20,1,-1164.74803041549,1159.61
2020-01-21,-1,1175.09700081397,-1170.01
2020-01-22,1,-1170.94943926808,1165.76
2020-01-23,-1,1174.69670536191,-1169.54
2020-01-24,-1,1175.37068003592,-1170.2
2020-01-27,-1,1182.87522454824,-1177.7
2020-01-28,-1,1181.24587131583,-1176.11
2020-01-29,-1,1184.81859569614,-1179.68
2020-01-30,-1,1193.81463721367,-1188.64
2020-01-31,-1,1201.15431773125,-1195.97
2020-02-03,1,-1196.02465107466,1190.79
2020-02-04,1,-1189.15540867423,1183.9
2020-02-05,-1,1189.58589736839,-1184.4
2020-02-06,0,-0,0
2020-02-07,-1,1197.6002120493,-1192.39
2020-02-10,1,-1193.42242089697,1188.17
2020-02-11,1,-1187.55475687083,1182.25
2020-02-12,1,-1184.79294939263,1179.51
2020-02-13,-1,1189.80411017318,-1184.58
2020-02-14,1,-1188.74887446611,1183.46
2020-02-17,-1,1190.60793555618,-1185.36
2020-02-18,-1,1196.2996737171,-1191.04
2020-02-19,1,-1198.28529473893,1193
2020-02-20,-1,1210.51344918977,-1205.21
2020-02-21,-1,1212.4057435928,-1207.07
2020-02-24,-1,1224.42158320435,-1219.17
2020-02-25,1,-1221.42929113357,1216.04
2020-02-26,-1,1218.14836288782,-1212.81
2020-02-27,0,-0,0
2020-02-28,1,-1205.83325873532,1200.32
2020-03-02,0,-0,0
2020-03-03,1,-1186.52618431186,1181
2020-03-04,-1,1190.60971741506,-1185.23
2020-03-05,-1,1194.21149328132,-1188.82
2020-03-06,-1,1194.19413158509,-1188.8
2020-03-09,-1,1206.31017580202,-1200.94
2020-03-10,1,-1191.4344100987,1185.75
2020-03-11,1,-1198.24395895335,1192.71
2020-03-12,-1,1216.55286223184,-1211.21
2020-03-13,-1,1217.27651415932,-1211.78
2020-03-16,-1,1238.33400125287,-1232.87
2020-03-17,-1,1245.28030015955,-1239.76
2020-03-18,-1,1262.09400136873,-1256.5
2020-03-19,1,-1264.07663257218,1258.36
2020-03-20,-1,1260.48846372366,-1254.95
2020-03-23,-1,1278.34079569511,-1273
2020-03-24,1,-1240.44246335399,1234.21
2020-03-25,1,-1238.86208406685,1233
2020-03-26,1,-1219.48951413649,1213.4
2020-03-27,0,-0,0
2020-03-30,-1,1230.59644587716,-1224.71
2020-03-31,1,-1224.8409854143,1218.8
2020-04-01,-1,1242.51827608026,-1236.7
2020-04-02,1,-1233.9372244751,1227.85
2020-04-03,-1,1242.59888312894,-1236.61
2020-04-06,1,-1230.85449859716,1224.64
2020-04-07,1,-1221.63567987922,1215.43
2020-04-08,0,-0,0
2020-04-09,1,-1217.28653497176,1211.08
2020-04-10,-1,1217.69809977857,-1211.55
2020-04-13,-1,1222.09651441559,-1215.96
2020-04-14,1,-1218.69971284767,1212.5
2020-04-15,-1,1230.82384338401,-1224.72
2020-04-16,-1,1235.15561251618,-1228.98
2020-04-17,1,-1222.63028114788,1216.24
2020-04-20,-1,1226.84783748129,-1220.62
2020-04-21,-1,1239.75221601754,-1233.56
2020-04-22,-1,1240.35569823238,-1234.05
2020-04-23,-1,1239.84555447447,-1233.54
2020-04-24,1,-1236.9674548991,1230.62
2020-04-27,1,-1228.8564929883,1222.45
2020-04-28,-1,1228.11756753927,-1221.81
2020-04-29,1,-1217.554395803,1211.1
2020-04-30,-1,1220.25236833262,-1213.94
2020-05-01,-1,1231.2854039504,-1224.93
2020-05-04,-1,1230.54887843357,-1224.18
2020-05-05,1,-1228.99802389317,1222.57
2020-05-06,-1,1235.93771962415,-1229.55
2020-05-07,1,-1226.61665644337,1220.11
2020-05-08,-1,1226.22968086577,-1219.8
2020-05-11,-1,1229.82760409936,-1223.41
2020-05-12,-1,1233.27673904654,-1226.84
2020-05-13,-1,1233.947109171,-1227.51
2020-05-14,-1,1233.96879588719,-1227.53
2020-05-15,-1,1239.62371703947,-1233.19
2020-05-18,1,-1231.82852332529,1225.27
2020-05-19,1,-1231.66895329506,1225.18
2020-05-20,-1,1233.84763671846,-1227.4
2020-05-21,-1,1239.68452808302,-1233.27
2020-05-22,-1,1247.13690891659,-1240.66
2020-05-25,-1,1247.40842831602,-1240.95
2020-05-26,1,-1237.59946250346,1230.99
2020-05-27,-1,1244.76286496247,-1238.26
2020-05-28,-1,1244.55776300197,-1238.03
2020-05-29,1,-1238.20797332102,1231.59
2020-06-01,1,-1229.72244273764,1223.05
2020-06-02,1,-1226.76553580108,1220.12
2020-06-03,1,-1222.58864703242,1215.95
2020-06-04,-1,1223.13170715174,-1216.54
2020-06-05,1,-1208.87952239782,1202.1
2020-06-08,1,-1202.754076427,1195.96
2020-06-09,0,-0,0
2020-06-10,1,-1197.57552318247,1190.79
2020-06-11,-1,1212.92634192201,-1206.2
2020-06-12,0,-0,0
2020-06-15,-1,1215.44000742686,-1208.65
2020-06-16,-1,1219.10769843284,-1212.29
2020-06-17,-1,1222.29717003587,-1215.53
2020-06-18,1,-1219.44373221536,1212.59
2020-06-19,1,-1218.81247884503,1211.98
2020-06-22,1,-1216.39025404824,1209.53
2020-06-23,-1,1215.27727364346,-1208.46
2020-06-24,1,-1213.04300970653,1206.2
2020-06-25,1,-1209.23408978242,1202.36
2020-06-26,-1,1210.75368933297,-1203.92
2020-06-29,1,-1206.52366002748,1199.66
2020-06-30,-1,1206.27028235455,-1199.44
2020-07-01,-1,1208.49977125697,-1201.67
2020-07-02,1,-1206.12538107487,1199.25
2020-07-03,0,-0,0
2020-07-06,1,-1198.98616352168,1192.05
2020-07-07,-1,1203.71739728158,-1196.84
2020-07-08,1,-1199.77515791689,1192.85
2020-07-09,-1,1203.9143657856,-1197.08
2020-07-10,-1,1207.49715172244,-1200.62
2020-07-13,-1,1210.69556479238,-1203.87
2020-07-14,0,-0,0
2020-07-15,1,-1207.92481725419,1201
2020-07-16,-1,1211.98919294562,-1205.23
2020-07-17,1,-1210.78325193515,1203.94
2020-07-20,1,-1207.8835671381,1201.02
2020-07-21,1,-1200.96163928592,1194.04
2020-07-22,-1,1204.2100941375,-1197.38
2020-07-23,-1,1208.74795030488,-1201.95
2020-07-24,1,-1208.45438696425,1201.59
2020-07-27,-1,1202.90385850437,-1196.07
2020-07-28,-1,1206.36425344171,-1199.55
2020-07-29,1,-1197.01010397946,1190.04
2020-07-30,1,-1196.6398808634,1189.73
2020-07-31,-1,1200.96337655077,-1194.09
2020-08-03,1,-1199.6178231336,1192.7
2020-08-04,1,-1200.22777546635,1193.32
2020-08-05,1,-1193.22864920727,1186.24
2020-08-06,1,-1190.95002395711,1184
2020-08-07,-1,1196.06480365574,-1189.18
2020-08-10,1,-1192.52978949266,1185.58
2020-08-11,0,-0,0
2020-08-12,1,-1190.17631124181,1183.23
2020-08-13,1,-1191.8640481492,1184.92
2020-08-14,-1,1193.8117067364,-1186.94
2020-08-17,1,-1190.1470119505,1183.19
2020-08-18,1,-1189.6220490364,1182.7
2020-08-19,1,-1188.67036094655,1181.74
2020-08-20,-1,1192.12550845423,-1185.24
2020-08-21,-1,1198.5573459425,-1191.72
2020-08-24,1,-1195.59976302973,1188.66
2020-08-25,1,-1194.28220178258,1187.35
2020-08-26,1,-1191.34483287725,1184.39
2020-08-27,-1,1194.34843750773,-1187.44
2020-08-28,1,-1187.49532613168,1180.48
2020-08-31,-1,1194.83243069574,-1187.94
2020-09-01,1,-1192.44007434774,1185.45
2020-09-02,-1,1196.05589279975,-1189.13
2020-09-03,-1,1198.40372674863,-1191.48
2020-09-04,1,-1194.30633465556,1187.3
2020-09-06,1,-1194.39347591059,1187.42
2020-09-07,-1,1194.22035077285,-1187.27
2020-09-08,-1,1196.97791768435,-1190.1
2020-09-09,1,-1191.78845697166,1184.79
2020-09-10,-1,1195.00070064548,-1188.11
2020-09-11,1,-1194.82445235305,1187.89
2020-09-13,0,-0,0
2020-09-14,1,-1188.51328178064,1181.51
2020-09-15,1,-1186.72390845091,1179.76
2020-09-16,1,-1179.9193514035,1172.88
2020-09-17,-1,1176.13904099794,-1169.2
2020-09-18,-1,1171.72058274192,-1164.81
2020-09-20,1,-1171.92050771094,1164.99
2020-09-21,0,-0,0
2020-09-22,1,-1170.55168110036,1163.61
2020-09-23,-1,1177.55759583962,-1170.65
2020-09-24,1,-1176.58190690553,1169.65
