date,signal_I1,I50_I1,I300_I1,signal_I2,I300_I2,I500_I2,signal_I3,I50_I3,I500_I3
2005-05-13,0,-0,0,1,-814.876433335565,814.878,1,-814.87616923855,814.878
2005-05-16,0,-0,0,1,-808.169562040139,808.171,1,-808.169185884585,808.171
2005-05-17,1,-881.458405255883,881.46,1,-818.453566615725,818.455,1,-818.452512677311,818.455
2005-05-18,0,-0,0,1,-824.641563537184,824.643,1,-824.641070122077,824.643
2005-05-19,0,-0,0,0,-0,0,0,-0,0
2005-05-20,0,-0,0,-1,819.129733491348,-819.13,-1,819.129491901328,-819.13
2005-05-23,0,-0,0,-1,793.72417624947,-793.724,-1,793.72444582128,-793.724
2005-05-24,1,-868.457895124426,868.46,1,-808.740812207009,808.743,1,-808.738973894393,808.743
2005-05-25,0,-0,0,0,-0,0,0,-0,0
2005-05-26,0,-0,0,0,-0,0,0,-0,0
2005-05-27,-1,849.509497507243,-849.51,0,-0,0,-1,790.99748134907,-790.998
2005-05-30,0,-0,0,0,-0,0,0,-0,0
2005-05-31,0,-0,0,0,-0,0,-1,796.871345718731,-796.872
2005-06-01,-1,837.529852167967,-837.53,0,-0,0,-1,778.67284796755,-778.673
2005-06-02,0,-0,0,1,-769.418869020672,769.421,1,-769.417781940731,769.421
2005-06-03,0,-0,0,-1,765.966617055423,-765.967,-1,765.966285188497,-765.967
2005-06-06,0,-0,0,-1,778.210184986938,-778.21,-1,778.209962927261,-778.21
2005-06-07,1,-837.278490657101,837.28,1,-779.842669179817,779.844,1,-779.841674454043,779.844
2005-06-08,0,-0,0,0,-0,0,0,-0,0
2005-06-09,0,-0,0,0,-0,0,0,-0,0
2005-06-10,-1,894.559704920339,-894.56,0,-0,0,-1,831.604623489779,-831.605
2005-06-13,1,-892.957882596428,892.96,1,-834.250589939944,834.252,1,-834.24899586204,834.252
2005-06-14,-1,883.539532906142,-883.54,-1,818.191057319156,-818.191,-1,818.191536102307,-818.191
2005-06-15,-1,866.830082818644,-866.83,-1,796.260012132161,-796.26,-1,796.260926172573,-796.26
2005-06-16,0,-0,0,-1,803.94463106516,-803.945,-1,803.944721520564,-803.945
2005-06-17,-1,880.349783495431,-880.35,-1,800.136778164055,-800.137,-1,800.137327994266,-800.137
2005-06-20,1,-906.258259170704,906.26,0,-0,0,1,-823.731057906483,823.733
2005-06-21,0,-0,0,0,-0,0,1,-816.195289393547,816.197
2005-06-22,0,-0,0,0,-0,0,0,-0,0
2005-06-23,0,-0,0,-1,809.346517910425,-809.347,-1,809.346341545788,-809.347
2005-06-24,0,-0,0,0,-0,0,0,-0,0
2005-06-27,1,-916.038116047639,916.04,1,-834.344561002133,834.346,1,-834.34309413294,834.346
2005-06-28,-1,903.719865684471,-903.72,-1,819.045678375495,-819.046,-1,819.046189358954,-819.046
2005-06-29,0,-0,0,0,-0,0,0,-0,0
2005-06-30,-1,878.690012671069,-878.69,-1,791.501751564903,-791.502,-1,791.50237210126,-791.502
2005-07-01,-1,859.49048902206,-859.49,-1,760.353141021123,-760.352,-1,760.354559943334,-760.352
2005-07-04,-1,855.929713369901,-855.93,-1,749.48333518224,-749.483,-1,749.483776525963,-749.483
2005-07-05,0,-0,0,0,-0,0,0,-0,0
2005-07-06,0,-0,0,1,-743.442549190682,743.444,1,-743.441996327513,743.444
2005-07-07,0,-0,0,0,-0,0,1,-747.416387931191,747.418
2005-07-08,-1,829.490466221955,-829.49,-1,722.854924482852,-722.854,-1,722.856150849953,-722.854
2005-07-11,-1,824.100213998734,-824.1,-1,714.474866616779,-714.475,-1,714.47552654486,-714.475
2005-07-12,0,-0,0,0,-0,0,0,-0,0
2005-07-13,0,-0,0,0,-0,0,-1,732.442542466677,-732.443
2005-07-14,-1,849.589710855897,-849.59,-1,732.543725253557,-732.544,-1,732.54392759112,-732.544
2005-07-15,-1,840.99981013634,-841,-1,714.488875788621,-714.488,-1,714.489445765998,-714.488
2005-07-18,-1,833.000438967934,-833,-1,696.848967301374,-696.848,-1,696.850036548009,-696.848
2005-07-19,0,-0,0,1,-703.064823941416,703.066,1,-703.064121693768,703.066
2005-07-20,0,-0,0,0,-0,0,0,-0,0
2005-07-21,-1,843.989757035302,-843.99,-1,704.787915866382,-704.788,-1,704.788143018146,-704.788
2005-07-22,1,-859.688902596965,859.69,1,-721.443932387474,721.445,1,-721.443185297341,721.445
2005-07-25,0,-0,0,0,-0,0,0,-0,0
2005-07-26,0,-0,0,0,-0,0,0,-0,0
2005-07-27,1,-894.008691539403,894.01,0,-0,0,1,-750.013667728646,750.015
2005-07-28,0,-0,0,0,-0,0,0,-0,0
2005-07-29,0,-0,0,0,-0,0,0,-0,0
2005-08-01,0,-0,0,0,-0,0,1,-750.486457094119,750.488
2005-08-02,1,-903.598821799996,903.6,0,-0,0,1,-763.288245442717,763.29
2005-08-03,1,-909.568528014731,909.57,0,-0,0,1,-769.750195750351,769.752
2005-08-04,0,-0,0,0,-0,0,0,-0,0
2005-08-05,0,-0,0,1,-787.817733982019,787.819,1,-787.817262669901,787.819
2005-08-08,1,-927.468913551571,927.47,1,-800.115357814148,800.117,1,-800.114353895815,800.117
2005-08-09,1,-933.088878850474,933.09,1,-814.184363062025,814.186,1,-814.183305732303,814.186
2005-08-10,0,-0,0,1,-823.838049122471,823.839,0,-0,0
2005-08-11,0,-0,0,0,-0,0,0,-0,0
2005-08-12,-1,938.32008005241,-938.32,0,-0,0,-1,816.386138165894,-816.386
2005-08-15,-1,954.499894226579,-954.5,1,-839.66543497287,839.667,1,-839.665307118344,839.667
2005-08-16,1,-945.058883514232,945.06,1,-839.26253861905,839.264,1,-839.261556332341,839.264
2005-08-17,0,-0,0,1,-854.524522438923,854.526,1,-854.523764985856,854.526
2005-08-18,-1,920.671042084006,-920.67,-1,820.66403373666,-820.664,-1,820.66532099595,-820.664
2005-08-19,0,-0,0,0,-0,0,-1,820.868718979406,-820.869
2005-08-22,0,-0,0,1,-831.495122906508,831.496,1,-831.49446942187,831.496
2005-08-23,0,-0,0,-1,816.914328093392,-816.914,-1,816.914684351377,-816.914
2005-08-24,0,-0,0,1,-826.71509152384,826.716,0,-0,0
2005-08-25,0,-0,0,1,-836.416295114252,836.418,1,-836.415536469657,836.418
2005-08-26,0,-0,0,1,-840.429802294726,840.431,1,-840.429432642662,840.431
2005-08-29,0,-0,0,0,-0,0,1,-832.246772596346,832.248
2005-08-30,0,-0,0,0,-0,0,0,-0,0
2005-08-31,1,-927.918898395125,927.92,1,-845.140796022874,845.142,1,-845.139775100837,845.142
2005-09-01,1,-944.558994798232,944.56,1,-865.403907251599,865.405,1,-865.40297360461,865.405
2005-09-02,0,-0,0,1,-872.48402723174,872.485,1,-872.483450142197,872.485
2005-09-05,1,-952.718841671562,952.72,1,-884.288667644943,884.29,1,-884.287489343403,884.29
2005-09-06,0,-0,0,-1,862.49128556231,-862.491,-1,862.491362058274,-862.491
2005-09-07,1,-952.758809088362,952.76,1,-888.123341667832,888.125,1,-888.121974222855,888.125
2005-09-08,0,-0,0,0,-0,0,0,-0,0
2005-09-09,0,-0,0,-1,879.503026251694,-879.503,-1,879.503250828579,-879.503
2005-09-12,0,-0,0,1,-883.560129023262,883.561,1,-883.559426528377,883.561
2005-09-13,1,-963.768887696314,963.77,1,-904.309740692404,904.311,1,-904.308527364828,904.311
2005-09-14,0,-0,0,1,-914.982052698205,914.983,1,-914.981405511073,914.983
2005-09-15,0,-0,0,1,-918.504107926453,918.505,1,-918.503705627253,918.505
2005-09-16,0,-0,0,0,-0,0,0,-0,0
2005-09-19,0,-0,0,1,-930.48754016379,930.489,1,-930.486566564992,930.489
2005-09-20,-1,961.920253996203,-961.92,0,-0,0,0,-0,0
2005-09-21,0,-0,0,0,-0,0,1,-909.785698837584,909.787
2005-09-22,-1,923.270410112425,-923.27,-1,880.013675493889,-880.013,-1,880.014521361542,-880.013
2005-09-23,-1,916.150133665211,-916.15,-1,868.549142388695,-868.549,-1,868.549521860398,-868.549
2005-09-26,0,-0,0,1,-874.839099876466,874.84,1,-874.838455021004,874.84
2005-09-27,0,-0,0,-1,856.958125450337,-856.958,-1,856.958236301555,-856.958
2005-09-28,0,-0,0,-1,852.35911381406,-852.359,-1,852.35927853711,-852.359
2005-09-29,0,-0,0,1,-871.289742189911,871.291,1,-871.28899708198,871.291
2005-09-30,0,-0,0,-1,869.508993752861,-869.509,-1,869.508938667247,-869.509
2005-10-10,-1,907.320262733208,-907.32,0,-0,0,-1,858.748119389274,-858.748
2005-10-11,1,-919.719311624183,919.72,1,-878.621679658255,878.623,1,-878.620739674706,878.623
2005-10-12,1,-923.489012854352,923.49,1,-887.709996683512,887.711,1,-887.708858290742,887.711
2005-10-13,0,-0,0,0,-0,0,1,-883.448845434988,883.45
2005-10-14,0,-0,0,1,-876.05214674109,876.053,1,-876.051591232868,876.053
2005-10-17,0,-0,0,1,-878.755385597662,878.757,1,-878.754310942959,878.757
2005-10-18,0,-0,0,1,-893.69732344816,893.699,1,-893.696210600871,893.699
2005-10-19,0,-0,0,-1,886.314064358535,-886.314,-1,886.314226143373,-886.314
2005-10-20,-1,899.920284937225,-899.92,0,-0,0,-1,886.551054361311,-886.551
2005-10-21,1,-904.409022904658,904.41,1,-895.026100713186,895.027,1,-895.024972551909,895.027
2005-10-24,1,-906.648725874776,906.65,0,-0,0,1,-897.755272383344,897.757
2005-10-25,-1,894.270596691405,-894.27,-1,877.577621838776,-877.577,-1,877.578580944483,-877.577
2005-10-26,0,-0,0,-1,854.028376509967,-854.028,-1,854.02834505603,-854.028
2005-10-27,-1,875.850145714237,-875.85,-1,847.593517838902,-847.593,-1,847.593977888348,-847.593
2005-10-28,-1,867.730903852773,-867.73,-1,825.064678168,-825.063,-1,825.06620118632,-825.063
2005-10-31,0,-0,0,-1,828.65931501777,-828.659,-1,828.659586946837,-828.659
2005-11-01,0,-0,0,0,-0,0,-1,823.32796234284,-823.328
2005-11-02,1,-882.479242795092,882.48,1,-840.314724274875,840.316,1,-840.313640019324,840.316
2005-11-03,0,-0,0,-1,828.906263488914,-828.906,-1,828.906092118445,-828.906
2005-11-04,0,-0,0,0,-0,0,1,-835.120995428806,835.122
2005-11-07,1,-877.278924768719,877.28,1,-842.000715112294,842.002,1,-841.999304825782,842.002
2005-11-08,0,-0,0,1,-848.964369768502,848.965,0,-0,0
2005-11-09,0,-0,0,0,-0,0,0,-0,0
2005-11-10,-1,862.970625352541,-862.97,-1,821.269897883293,-821.269,-1,821.270825126694,-821.269
2005-11-11,0,-0,0,0,-0,0,1,-823.95504921807,823.956
2005-11-14,0,-0,0,1,-827.56795957737,827.569,1,-827.567214120134,827.569
2005-11-15,0,-0,0,0,-0,0,-1,820.490954978951,-820.491
2005-11-16,0,-0,0,0,-0,0,0,-0,0
2005-11-17,0,-0,0,0,-0,0,0,-0,0
2005-11-18,0,-0,0,0,-0,0,0,-0,0
2005-11-21,1,-883.869051151331,883.87,0,-0,0,1,-846.95653316574,846.958
2005-11-22,0,-0,0,0,-0,0,-1,831.77096987135,-831.771
2005-11-23,0,-0,0,0,-0,0,0,-0,0
2005-11-24,-1,881.490323094214,-881.49,0,-0,0,-1,841.699308394552,-841.699
2005-11-25,-1,884.110257541342,-884.11,-1,841.130187618502,-841.13,-1,841.13052348402,-841.13
2005-11-28,0,-0,0,0,-0,0,0,-0,0
2005-11-29,0,-0,0,-1,827.005186183075,-827.005,-1,827.005016385775,-827.005
2005-11-30,-1,873.830137896484,-873.83,0,-0,0,0,-0,0
2005-12-01,0,-0,0,0,-0,0,0,-0,0
2005-12-02,0,-0,0,-1,817.864795075635,-817.864,-1,817.864955297242,-817.864
2005-12-05,-1,859.610416603388,-859.61,-1,796.92739686335,-796.926,-1,796.928211243748,-796.926
2005-12-06,-1,866.080344639058,-866.08,-1,798.878413742573,-798.878,-1,798.878853289826,-798.878
2005-12-07,0,-0,0,0,-0,0,0,-0,0
2005-12-08,1,-874.059275972249,874.06,0,-0,0,0,-0,0
2005-12-09,0,-0,0,0,-0,0,0,-0,0
2005-12-12,1,-888.519051371052,888.52,1,-824.517339598787,824.518,1,-824.51625590267,824.518
2005-12-13,0,-0,0,0,-0,0,0,-0,0
2005-12-14,1,-898.149129259451,898.15,0,-0,0,0,-0,0
2005-12-15,0,-0,0,-1,827.539302967692,-827.539,-1,827.539331029789,-827.539
2005-12-16,0,-0,0,0,-0,0,1,-834.536074747754,834.537
2005-12-19,0,-0,0,0,-0,0,0,-0,0
2005-12-20,0,-0,0,0,-0,0,-1,836.119259890994,-836.119
2005-12-21,0,-0,0,0,-0,0,0,-0,0
2005-12-22,0,-0,0,0,-0,0,0,-0,0
2005-12-23,0,-0,0,1,-845.588470612538,845.589,1,-845.587636395235,845.589
2005-12-26,0,-0,0,0,-0,0,1,-853.168058418573,853.169
2005-12-27,0,-0,0,1,-854.525391893787,854.526,1,-854.524746997944,854.526
2005-12-28,0,-0,0,0,-0,0,0,-0,0
2005-12-29,0,-0,0,0,-0,0,0,-0,0
2005-12-30,0,-0,0,0,-0,0,0,-0,0
2006-01-04,0,-0,0,-1,871.730434374869,-871.73,-1,871.730405879224,-871.73
2006-01-05,0,-0,0,-1,882.732418455073,-882.732,-1,882.732265217703,-882.732
2006-01-06,0,-0,0,0,-0,0,0,-0,0
2006-01-09,1,-975.249203718356,975.25,1,-905.06695865185,905.068,1,-905.065818607715,905.068
2006-01-10,0,-0,0,1,-911.190474419315,911.191,1,-911.189637605124,911.191
2006-01-11,1,-973.47931047109,973.48,0,-0,0,0,-0,0
2006-01-12,1,-983.718962505347,983.72,1,-927.418676090831,927.42,1,-927.41714496548,927.42
2006-01-13,0,-0,0,1,-932.49781683578,932.499,1,-932.496813733862,932.499
2006-01-16,0,-0,0,1,-920.331330374337,920.332,1,-920.330456381764,920.332
2006-01-17,0,-0,0,-1,919.279211888739,-919.279,-1,919.279109379191,-919.279
2006-01-18,0,-0,0,0,-0,0,0,-0,0
2006-01-19,0,-0,0,1,-949.912456468128,949.913,1,-949.91171934797,949.913
2006-01-20,0,-0,0,0,-0,0,1,-952.767935030518,952.769
2006-01-23,1,-996.159215001947,996.16,1,-961.068249057482,961.069,1,-961.067145243685,961.069
2006-01-24,1,-999.088944146222,999.09,-1,960.353168465016,-960.353,0,-0,0
2006-01-25,0,-0,0,-1,957.788035282171,-957.787,-1,957.788049490996,-957.787
2006-02-06,1,-1033.22878855315,1033.23,0,-0,0,1,-980.908391797794,980.91
2006-02-07,0,-0,0,1,-981.573432466756,981.574,1,-981.572570895995,981.574
2006-02-08,-1,1033.07022226343,-1033.07,0,-0,0,-1,982.943063949728,-982.943
2006-02-09,0,-0,0,0,-0,0,0,-0,0
2006-02-10,0,-0,0,0,-0,0,0,-0,0
2006-02-13,0,-0,0,0,-0,0,-1,977.395748091084,-977.396
2006-02-14,1,-1038.52925850428,1038.53,0,-0,0,1,-986.054646902983,986.056
2006-02-15,-1,1041.66012975583,-1041.66,0,-0,0,-1,986.161140067973,-986.161
2006-02-16,-1,1020.12074399382,-1020.12,-1,958.590529650541,-958.59,-1,958.591333913786,-958.59
2006-02-17,0,-0,0,-1,949.993696046143,-949.993,-1,949.993897093302,-949.993
2006-02-20,0,-0,0,-1,943.765562529185,-943.765,-1,943.765285061509,-943.765
2006-02-21,0,-0,0,0,-0,0,0,-0,0
2006-02-22,0,-0,0,0,-0,0,0,-0,0
2006-02-23,-1,1041.37044796842,-1041.37,-1,958.722263002438,-958.722,-1,958.722661330115,-958.722
2006-02-24,0,-0,0,0,-0,0,1,-967.162057629627,967.163
2006-02-27,-1,1047.85064951786,-1047.85,0,-0,0,-1,963.379569595779,-963.379
2006-02-28,0,-0,0,-1,964.72616258701,-964.726,-1,964.725964225815,-964.726
2006-03-01,0,-0,0,1,-972.06649484735,972.067,1,-972.065864080219,972.067
2006-03-02,1,-1038.66906385701,1038.67,0,-0,0,0,-0,0
2006-03-03,0,-0,0,0,-0,0,-1,954.456780233971,-954.457
2006-03-06,0,-0,0,0,-0,0,0,-0,0
2006-03-07,-1,1014.97013610639,-1014.97,0,-0,0,-1,928.576092951727,-928.576
2006-03-08,0,-0,0,0,-0,0,0,-0,0
2006-03-09,0,-0,0,0,-0,0,0,-0,0
2006-03-10,0,-0,0,0,-0,0,0,-0,0
2006-03-13,1,-1019.8592680849,1019.86,0,-0,0,0,-0,0
2006-03-14,0,-0,0,1,-931.720415318198,931.721,1,-931.719578789441,931.721
2006-03-15,0,-0,0,0,-0,0,1,-942.688037697293,942.689
2006-03-16,0,-0,0,1,-945.522476108488,945.523,1,-945.521654096517,945.523
2006-03-17,0,-0,0,0,-0,0,0,-0,0
2006-03-20,0,-0,0,0,-0,0,0,-0,0
2006-03-21,1,-1040.75930980989,1040.76,0,-0,0,1,-959.925920720482,959.927
2006-03-22,1,-1047.66888374008,1047.67,1,-972.136330461872,972.137,1,-972.134881029257,972.137
2006-03-23,0,-0,0,1,-980.840138514499,980.841,1,-980.839132561649,980.841
2006-03-24,0,-0,0,0,-0,0,0,-0,0
2006-03-27,1,-1050.70911582783,1050.71,0,-0,0,1,-984.150534906653,984.152
2006-03-28,0,-0,0,1,-994.519377044446,994.52,1,-994.518343113906,994.52
2006-03-29,-1,1065.29009941977,-1065.29,-1,997.7043481839,-997.704,-1,997.704461886072,-997.704
2006-03-30,0,-0,0,0,-0,0,0,-0,0
2006-03-31,1,-1061.08905167331,1061.09,1,-1000.24913862328,1000.25,1,-1000.24770286311,1000.25
2006-04-03,0,-0,0,1,-1025.78917798249,1025.79,1,-1025.78806255196,1025.79
2006-04-04,0,-0,0,0,-0,0,0,-0,0
2006-04-05,1,-1099.96920649513,1099.97,0,-0,0,1,-1048.66887496383,1048.67
2006-04-06,1,-1103.23855450343,1103.24,0,-0,0,1,-1053.68808219459,1053.69
2006-04-07,1,-1103.14898033681,1103.15,1,-1068.10869582389,1068.11,1,-1068.10688295313,1068.11
2006-04-10,0,-0,0,1,-1090.71924223474,1090.72,1,-1090.71832171728,1090.72
2006-04-11,0,-0,0,0,-0,0,0,-0,0
2006-04-12,0,-0,0,1,-1095.49931740604,1095.5,1,-1095.49868802144,1095.5
2006-04-13,0,-0,0,-1,1062.69079891141,-1062.69,-1,1062.69099990247,-1062.69
2006-04-14,0,-0,0,0,-0,0,1,-1088.17903044109,1088.18
2006-04-17,-1,1124.41049856887,-1124.41,0,-0,0,-1,1093.51028549733,-1093.51
2006-04-18,0,-0,0,0,-0,0,-1,1097.72979473595,-1097.73
2006-04-19,0,-0,0,-1,1100.66025142956,-1100.66,0,-0,0
2006-04-20,1,-1134.37879265536,1134.38,-1,1091.85035896388,-1091.85,0,-0,0
2006-04-21,-1,1149.16033203505,-1149.16,0,-0,0,-1,1102.55053154039,-1102.55
2006-04-24,-1,1142.70039833265,-1142.7,0,-0,0,-1,1094.38041999285,-1094.38
2006-04-25,1,-1141.92819117359,1141.93,1,-1103.05922963436,1103.06,1,-1103.0569806651,1103.06
2006-04-26,-1,1155.73014078193,-1155.73,0,-0,0,-1,1116.80992710653,-1116.81
2006-04-27,1,-1155.26873543397,1155.27,1,-1125.31927420907,1125.32,1,-1125.31759123271,1125.32
2006-04-28,-1,1172.35018326457,-1172.35,0,-0,0,-1,1141.69007952474,-1141.69
2006-05-08,1,-1218.43862212529,1218.44,-1,1180.73029282331,-1180.73,0,-0,0
2006-05-09,1,-1251.608769774,1251.61,1,-1218.08959176165,1218.09,1,-1218.08805442546,1218.09
2006-05-10,1,-1265.92872569705,1265.93,1,-1241.56934502403,1241.57,1,-1241.56759757033,1241.57
2006-05-11,0,-0,0,1,-1237.76948728517,1237.77,1,-1237.76836694269,1237.77
2006-05-12,-1,1296.25988036894,-1296.26,1,-1283.67964107666,1283.68,0,-0,0
2006-05-15,1,-1352.15845960727,1352.16,1,-1344.91967367713,1344.92,1,-1344.91777424418,1344.92
2006-05-16,-1,1331.13071384933,-1331.13,-1,1297.93155525349,-1297.93,-1,1297.93279495627,-1297.93
2006-05-17,0,-0,0,1,-1318.96914520954,1318.97,1,-1318.96775328389,1318.97
2006-05-18,1,-1331.1985020928,1331.2,1,-1328.20930687969,1328.21,1,-1328.20714454116,1328.21
2006-05-19,0,-0,0,0,-0,0,0,-0,0
2006-05-22,1,-1373.66879858567,1373.67,1,-1386.74936835179,1386.75,1,-1386.74748920818,1386.75
2006-05-23,-1,1317.65058248645,-1317.65,0,-0,0,-1,1326.16073913065,-1326.16
2006-05-24,-1,1308.24017972956,-1308.24,-1,1308.69060183971,-1308.69,-1,1308.69069938265,-1308.69
2006-05-25,1,-1307.6991462674,1307.7,1,-1324.91914284464,1324.92,1,-1324.91739308774,1324.92
2006-05-26,1,-1331.01912447756,1331.02,1,-1355.49975013146,1355.5,1,-1355.49827046085,1355.5
2006-05-29,0,-0,0,0,-0,0,0,-0,0
2006-05-30,1,-1378.75886260958,1378.76,1,-1410.53959271951,1410.54,1,-1410.53770669835,1410.54
2006-05-31,1,-1365.44939772794,1365.45,1,-1402.32983519086,1402.33,1,-1402.32863674644,1402.33
2006-06-01,0,-0,0,1,-1455.73942689057,1455.74,1,-1455.73806917212,1455.74
2006-06-02,0,-0,0,1,-1457.75936571653,1457.76,1,-1457.7583651385,1457.76
2006-06-05,1,-1403.15924414731,1403.16,1,-1484.28951658583,1484.29,1,-1484.28790355255,1484.29
2006-06-06,0,-0,0,-1,1470.45066880739,-1470.45,-1,1470.45039335134,-1470.45
2006-06-07,-1,1320.23095006718,-1320.23,-1,1370.81133047184,-1370.81,-1,1370.81244484124,-1370.81
2006-06-08,-1,1325.98068447312,-1325.98,0,-0,0,-1,1376.08071071651,-1376.08
2006-06-09,0,-0,0,0,-0,0,1,-1346.47954741728,1346.48
2006-06-12,0,-0,0,0,-0,0,0,-0,0
2006-06-13,0,-0,0,1,-1361.52985574144,1361.53,1,-1361.52878993916,1361.53
2006-06-14,0,-0,0,0,-0,0,0,-0,0
2006-06-15,0,-0,0,0,-0,0,1,-1352.33943282421,1352.34
2006-06-16,0,-0,0,-1,1382.41056920694,-1382.41,-1,1382.4101676749,-1382.41
2006-06-19,1,-1334.88955640671,1334.89,0,-0,0,0,-0,0
2006-06-20,0,-0,0,1,-1414.9095695793,1414.91,1,-1414.90881597199,1414.91
2006-06-21,0,-0,0,0,-0,0,0,-0,0
2006-06-22,0,-0,0,0,-0,0,0,-0,0
2006-06-23,0,-0,0,1,-1430.50971788033,1430.51,1,-1430.5086527554,1430.51
2006-06-26,0,-0,0,0,-0,0,0,-0,0
2006-06-27,0,-0,0,1,-1464.68994495404,1464.69,1,-1464.68896996732,1464.69
2006-06-28,0,-0,0,0,-0,0,0,-0,0
2006-06-29,0,-0,0,-1,1488.16071390652,-1488.16,-1,1488.16034828175,-1488.16
2006-06-30,0,-0,0,0,-0,0,0,-0,0
2006-07-03,0,-0,0,0,-0,0,0,-0,0
2006-07-04,1,-1411.00967184956,1411.01,1,-1508.84004903282,1508.84,1,-1508.83907605222,1508.84
2006-07-05,1,-1393.00898348718,1393.01,1,-1497.65984639426,1497.66,1,-1497.65803127408,1497.66
2006-07-06,1,-1418.67954747597,1418.68,1,-1539.1796094546,1539.18,1,-1539.17821687475,1539.18
2006-07-07,1,-1410.42938320131,1410.43,1,-1541.2497299604,1541.25,1,-1541.24822388266,1541.25
2006-07-10,0,-0,0,1,-1550.03993377725,1550.04,1,-1550.03886642111,1550.04
2006-07-11,0,-0,0,1,-1561.84004950752,1561.84,1,-1561.83900124135,1561.84
2006-07-12,0,-0,0,0,-0,0,0,-0,0
2006-07-13,-1,1346.0910408497,-1346.09,-1,1459.78172560282,-1459.78,-1,1459.78314346112,-1459.78
2006-07-14,0,-0,0,0,-0,0,0,-0,0
2006-07-17,1,-1372.24972167472,1372.25,1,-1494.79011221153,1494.79,1,-1494.78903141664,1494.79
2006-07-18,1,-1373.41968941521,1373.42,1,-1506.58997187545,1506.59,1,-1506.58874671173,1506.59
2006-07-19,-1,1336.64070348394,-1336.64,1,-1472.35015087427,1472.35,0,-0,0
2006-07-20,0,-0,0,0,-0,0,0,-0,0
2006-07-21,0,-0,0,0,-0,0,-1,1493.04057489884,-1493.04
2006-07-24,0,-0,0,0,-0,0,0,-0,0
2006-07-25,0,-0,0,0,-0,0,1,-1518.1694946074,1518.17
2006-07-26,-1,1371.30059413755,-1371.3,1,-1523.86001818424,1523.86,1,-1523.85980552517,1523.86
2006-07-27,-1,1355.55060773404,-1355.55,0,-0,0,-1,1506.56057033813,-1506.56
2006-07-28,0,-0,0,0,-0,0,0,-0,0
2006-07-31,-1,1294.33121046175,-1294.33,-1,1425.04148890933,-1425.04,-1,1425.04276654153,-1425.04
2006-08-01,0,-0,0,0,-0,0,0,-0,0
2006-08-02,0,-0,0,0,-0,0,0,-0,0
2006-08-03,-1,1271.74079641249,-1271.74,0,-0,0,0,-0,0
2006-08-04,-1,1241.91129926938,-1241.91,-1,1354.78157586675,-1354.78,-1,1354.78289050575,-1354.78
2006-08-07,0,-0,0,-1,1323.73152554304,-1323.73,-1,1323.73212996093,-1323.73
2006-08-08,1,-1252.38980287173,1252.39,1,-1364.99012344064,1364.99,1,-1364.98889121798,1364.99
2006-08-09,0,-0,0,0,-0,0,1,-1367.40043968777,1367.4
2006-08-10,0,-0,0,0,-0,0,0,-0,0
2006-08-11,1,-1275.65014366222,1275.65,0,-0,0,1,-1398.01012237623,1398.01
2006-08-14,-1,1245.72120953762,-1245.72,-1,1356.85139906393,-1356.85,-1,1356.85240396109,-1356.85
2006-08-15,0,-0,0,1,-1383.36059019475,1383.36,1,-1383.36040065982,1383.36
2006-08-16,1,-1283.57029253267,1283.57,1,-1407.31060897127,1407.31,1,-1407.3101317114,1407.31
2006-08-17,0,-0,0,0,-0,0,0,-0,0
2006-08-18,0,-0,0,-1,1384.90130890431,-1384.9,-1,1384.90187114754,-1384.9
2006-08-21,0,-0,0,1,-1392.97057424637,1392.97,1,-1392.97021283556,1392.97
2006-08-22,0,-0,0,0,-0,0,0,-0,0
2006-08-23,-1,1285.68102999031,-1285.68,-1,1403.58124052042,-1403.58,-1,1403.58192305651,-1403.58
2006-08-24,0,-0,0,1,-1416.9005401927,1416.9,1,-1416.90054769526,1416.9
2006-08-25,0,-0,0,0,-0,0,1,-1421.09058628048,1421.09
2006-08-28,1,-1325.89029228031,1325.89,0,-0,0,1,-1457.32031487099,1457.32
2006-08-29,0,-0,0,-1,1456.44122578619,-1456.44,0,-0,0
2006-08-30,1,-1334.67018735835,1334.67,1,-1468.6605035673,1468.66,1,-1468.65979114422,1468.66
2006-08-31,1,-1338.69030329337,1338.69,1,-1479.90053272371,1479.9,1,-1479.89995142928,1479.9
2006-09-01,0,-0,0,-1,1451.9512330159,-1451.95,-1,1451.95169818554,-1451.95
2006-09-04,1,-1337.24042395676,1337.24,1,-1484.44032754108,1484.44,1,-1484.43971845932,1484.44
2006-09-05,-1,1340.68110298329,-1340.68,0,-0,0,0,-0,0
2006-09-06,0,-0,0,0,-0,0,0,-0,0
2006-09-07,-1,1328.38109602348,-1328.38,-1,1472.51123672,-1472.51,-1,1472.51193597636,-1472.51
2006-09-08,-1,1332.15104675818,-1332.15,0,-0,0,-1,1473.92172083192,-1473.92
2006-09-11,0,-0,0,0,-0,0,0,-0,0
2006-09-12,0,-0,0,0,-0,0,-1,1487.74170366249,-1487.74
2006-09-13,-1,1338.39176882173,-1338.39,-1,1466.04164397703,-1466.04,-1,1466.04327938424,-1466.04
2006-09-14,0,-0,0,0,-0,0,0,-0,0
2006-09-15,-1,1362.3211521707,-1362.32,-1,1484.69147957325,-1484.69,-1,1484.69234616626,-1484.69
2006-09-18,1,-1375.55979157283,1375.56,1,-1507.94051693796,1507.94,1,-1507.93932917188,1507.94
2006-09-19,-1,1378.31098518768,-1378.31,0,-0,0,0,-0,0
