date,signal_I1,HSI_I1,HSCEI_I1,signal_I2,NKY_I2,TPX_I2,signal_I3,TAMSCI_I3,TWSE_I3
2006-02-15,0,-0,0,-1,1623.76722393052,-1624.28,-1,6598.35463925855,-6598.49
2006-02-16,-1,6347.43002726729,-6347.43,1,-1631.52251759266,1631.39,1,-6683.79739474869,6683.93
2006-02-17,0,-0,0,-1,1605.05239388758,-1605.33,-1,6673.61378618146,-6673.75
2006-02-20,1,-6526.33993868438,6526.34,1,-1572.29628478531,1572.11,1,-6686.41593255454,6686.55
2006-02-21,0,-0,0,1,-1612.79019979905,1612.56,-1,6631.37367601577,-6631.51
2006-02-22,1,-6717.18991807785,6717.19,-1,1609.15645740778,-1609.46,1,-6530.56591749424,6530.7
2006-02-23,-1,6691.28001724035,-6691.28,1,-1640.49633828942,1640.47,0,-0,0
2006-02-24,-1,6599.40002044916,-6599.4,-1,1647.50151393844,-1647.74,1,-6538.08539394332,6538.22
2006-02-27,-1,6580.41999921827,-6580.42,0,-0,0,1,-6561.49553931301,6561.63
2006-02-28,-1,6506.18000097294,-6506.18,-1,1660.33768466727,-1660.42,0,-0,0
2006-03-01,0,-0,0,0,-0,0,-1,6613.25216188413,-6613.39
2006-03-02,0,-0,0,-1,1632.15775543612,-1632.24,1,-6642.82655531384,6642.96
2006-03-03,1,-6545.58994649923,6545.59,-1,1612.73019486331,-1612.96,-1,6553.52269342268,-6553.66
2006-03-06,0,-0,0,1,-1626.8543451117,1626.46,-1,6575.64288080758,-6575.78
2006-03-07,-1,6400.05001102667,-6400.05,-1,1617.53503055561,-1617.87,-1,6494.01184915188,-6494.15
2006-03-08,-1,6230.50003101651,-6230.5,1,-1605.64901822473,1605.58,-1,6459.42914131665,-6459.57
2006-03-09,0,-0,0,1,-1641.25176872355,1641.01,1,-6486.33352205345,6486.47
2006-03-10,0,-0,0,1,-1647.34292173314,1647.27,1,-6490.54260699783,6490.68
2006-03-13,1,-6274.82995391981,6274.83,-1,1674.58408690596,-1674.66,-1,6544.49120806737,-6544.63
2006-03-14,0,-0,0,-1,1665.65544256792,-1665.79,-1,6459.86996811385,-6460.01
2006-03-15,0,-0,0,1,-1667.02998253191,1666.78,1,-6518.56225579026,6518.7
2006-03-16,0,-0,0,-1,1645.03152331398,-1645.06,-1,6504.84055238503,-6504.98
2006-03-17,0,-0,0,1,-1664.1869860267,1663.98,-1,6528.42997938466,-6528.57
2006-03-20,0,-0,0,1,-1688.38872951109,1688.22,-1,6516.37897492322,-6516.52
2006-03-21,1,-6562.38993774789,6562.39,0,-0,0,1,-6457.89237887301,6458.03
2006-03-22,0,-0,0,-1,1685.96397620541,-1686.35,-1,6391.11690788328,-6391.26
2006-03-23,0,-0,0,1,-1680.27004169905,1680.09,1,-6364.46039912219,6364.6
2006-03-24,1,-6600.24995325225,6600.25,-1,1689.27930399497,-1689.34,1,-6376.48101937018,6376.62
2006-03-27,1,-6701.63995412126,6701.64,1,-1693.99289235384,1693.84,0,-0,0
2006-03-28,-1,6659.46000164301,-6659.46,1,-1692.87058458442,1692.69,1,-6453.71068674218,6453.85
2006-03-29,0,-0,0,1,-1711.75187738296,1711.54,1,-6497.89000280638,6498.03
2006-03-30,0,-0,0,-1,1726.5471630111,-1726.68,1,-6545.92059747042,6546.06
2006-03-31,0,-0,0,0,-0,0,0,-0,0
2006-04-03,0,-0,0,1,-1754.67854947249,1754.64,1,-6660.6199432328,6660.76
2006-04-04,0,-0,0,1,-1749.6794447717,1749.65,-1,6665.45871161784,-6665.6
2006-04-05,0,-0,0,-1,1746.00830523954,-1746.05,0,-0,0
2006-04-06,0,-0,0,-1,1775.52208470414,-1775.67,0,-0,0
2006-04-07,-1,6898.94001106335,-6898.94,-1,1783.6992294193,-1783.72,1,-6781.80010456243,6781.94
2006-04-10,-1,6846.46000430692,-6846.46,-1,1777.20165789067,-1777.34,1,-6780.49964683052,6780.64
2006-04-11,0,-0,0,1,-1770.27617220222,1770.18,-1,6757.02550782194,-6757.17
2006-04-12,0,-0,0,1,-1742.93491346747,1742.89,-1,6808.35650037061,-6808.5
2006-04-13,0,-0,0,1,-1743.86131803469,1743.77,0,-0,0
2006-04-14,0,-0,0,1,-1744.17438552691,1744.07,1,-6952.39884097007,6952.54
2006-04-17,0,-0,0,1,-1719.09851285451,1719.05,-1,6999.94790156896,-7000.09
2006-04-18,1,-7023.77992151282,7023.78,1,-1741.77709869992,1741.75,-1,6989.31680099071,-6989.46
2006-04-19,0,-0,0,1,-1747.51662223035,1747.32,1,-7038.63951631166,7038.78
2006-04-20,1,-7245.51995434608,7245.52,-1,1747.74651838648,-1747.86,1,-7102.59809284456,7102.74
2006-04-21,0,-0,0,0,-0,0,1,-7092.90938852646,7093.05
2006-04-24,-1,7051.94000114124,-7051.94,-1,1710.63667420415,-1710.76,-1,7095.89545412599,-7096.04
2006-04-25,-1,6856.09003491524,-6856.09,-1,1719.61817017752,-1719.73,-1,7059.79486500211,-7059.94
2006-04-26,0,-0,0,1,-1723.45112352304,1723.29,1,-7168.83752939367,7168.98
2006-04-27,-1,6847.97001242668,-6847.97,0,-0,0,-1,7136.06430329374,-7136.21
2006-04-28,0,-0,0,-1,1716.1643507893,-1716.43,1,-7171.62661510257,7171.77
2006-05-01,0,-0,0,1,-1717.20172588704,1717.17,0,-0,0
2006-05-02,1,-7008.15995300763,7008.16,1,-1737.28055064544,1737.18,0,-0,0
2006-05-03,0,-0,0,0,-0,0,-1,7242.22406890905,-7242.37
2006-05-04,1,-7153.16996401573,7153.17,0,-0,0,1,-7344.89628205172,7345.04
2006-05-05,0,-0,0,0,-0,0,1,-7370.29490892538,7370.44
2006-05-08,1,-7371.61995300522,7371.62,-1,1754.90814660344,-1755.03,1,-7473.90535059447,7474.05
2006-05-09,1,-7364.70996258686,7364.71,-1,1747.4105595858,-1747.5,-1,7388.79053795249,-7388.94
2006-05-10,0,-0,0,-1,1724.99671283756,-1725.06,-1,7324.55819676563,-7324.71
2006-05-11,0,-0,0,1,-1711.45970001976,1711.31,0,-0,0
2006-05-12,1,-7377.93994292709,7377.94,-1,1688.07333640691,-1688.18,-1,7278.80461694732,-7278.96
2006-05-15,-1,7133.28000907464,-7133.28,-1,1681.62406730142,-1681.81,-1,7176.19210935086,-7176.35
2006-05-16,-1,7028.42000782227,-7028.42,1,-1645.08229855458,1644.97,-1,7069.74493311013,-7069.9
2006-05-17,1,-7222.88995064773,7222.89,1,-1657.18222582973,1657.07,1,-7116.67700958736,7116.83
2006-05-18,0,-0,0,1,-1632.17690194927,1632.08,-1,7033.86598347585,-7034.03
2006-05-19,0,-0,0,1,-1638.58898948869,1638.57,1,-7073.99219519914,7074.15
2006-05-22,-1,6644.0200681654,-6644.02,-1,1615.58471032411,-1615.86,-1,6938.096159424,-6938.26
2006-05-23,0,-0,0,1,-1579.63963632171,1579.26,1,-6843.82010443335,6843.98
2006-05-24,1,-6748.0499662297,6748.05,1,-1606.18647920573,1606.01,1,-6876.8502175421,6877.01
2006-05-25,-1,6580.99004375649,-6580.99,0,-0,0,-1,6861.48691176296,-6861.65
2006-05-26,0,-0,0,-1,1613.73994558003,-1613.78,0,-0,0
2006-05-29,1,-6715.51997441802,6715.52,-1,1615.87698004446,-1616.17,1,-6878.71946647187,6878.88
2006-05-30,0,-0,0,-1,1612.6643751175,-1612.76,-1,6846.78766920193,-6846.95
2006-05-31,0,-0,0,-1,1579.66334989851,-1579.94,0,-0,0
2006-06-01,-1,6486.47003637997,-6486.47,-1,1584.5146775559,-1584.56,0,-0,0
2006-06-02,0,-0,0,1,-1606.39187333374,1606.11,1,-6959.47989676188,6959.64
2006-06-05,1,-6702.49997817976,6702.5,-1,1594.88833907265,-1594.92,0,-0,0
2006-06-06,1,-6737.11997896944,6737.12,-1,1567.25059617348,-1567.3,1,-6730.10922649652,6730.27
2006-06-07,0,-0,0,1,-1533.71339053613,1533.54,-1,6612.57263735094,-6612.74
2006-06-08,-1,6340.60006762291,-6340.6,1,-1482.41111013636,1482.22,-1,6331.64289088839,-6331.81
2006-06-09,-1,6255.81006864815,-6255.81,-1,1498.49735626061,-1498.68,1,-6444.46453646091,6444.63
2006-06-12,0,-0,0,-1,1510.72122730996,-1510.89,-1,6442.73053696692,-6442.9
2006-06-13,-1,5953.94005651993,-5953.94,-1,1457.84040357337,-1458.3,-1,6337.03674651283,-6337.21
2006-06-14,-1,5901.3300340409,-5901.33,1,-1466.18572659154,1466.14,1,-6468.83988033643,6469.01
2006-06-15,1,-6036.48998376788,6036.49,-1,1485.83697619164,-1485.98,1,-6426.22144816354,6426.39
2006-06-16,1,-6340.95995747144,6340.96,-1,1534.42342536886,-1534.71,1,-6575.59946621592,6575.77
2006-06-19,-1,6231.88004814453,-6231.88,1,-1527.85987210741,1527.66,0,-0,0
2006-06-20,-1,6080.84005395837,-6080.84,-1,1510.1382480346,-1510.32,-1,6363.36577989594,-6363.55
2006-06-21,1,-6156.8899949453,6156.89,1,-1505.68947441741,1505.51,1,-6299.41586907963,6299.59
2006-06-22,0,-0,0,1,-1549.4046529752,1549.12,1,-6484.97077492087,6485.15
2006-06-23,0,-0,0,1,-1545.67638304071,1545.57,-1,6452.12653467949,-6452.31
2006-06-26,1,-6351.03998380897,6351.04,-1,1548.95412757552,-1548.97,-1,6523.49788645142,-6523.68
2006-06-27,1,-6429.25998079504,6429.26,1,-1549.4327665627,1549.37,-1,6572.20745118857,-6572.39
2006-06-28,1,-6485.53998861433,6485.54,-1,1527.20876329704,-1527.51,-1,6540.74525253984,-6540.93
2006-06-29,0,-0,0,1,-1547.89371284281,1547.75,-1,6607.20744637729,-6607.39
2006-06-30,0,-0,0,1,-1586.96940473409,1586.96,1,-6704.22876247757,6704.41
2006-07-03,0,-0,0,1,-1593.24094836548,1593.22,-1,6718.31534624915,-6718.5
2006-07-04,0,-0,0,-1,1602.34120685228,-1602.43,0,-0,0
2006-07-05,-1,6717.86003953654,-6717.86,1,-1589.99429626623,1589.97,-1,6659.77421695252,-6659.96
2006-07-06,0,-0,0,-1,1572.17034218819,-1572.29,-1,6658.88436007174,-6659.07
2006-07-07,0,-0,0,-1,1573.05567350073,-1573.15,0,-0,0
2006-07-10,-1,6828.04004364678,-6828.04,1,-1594.2297656766,1594.07,0,-0,0
2006-07-11,0,-0,0,1,-1585.86091153979,1585.85,-1,6638.94276608194,-6639.13
2006-07-12,0,-0,0,-1,1563.6567406776,-1563.69,1,-6633.90555367288,6634.09
2006-07-13,0,-0,0,-1,1550.91296373233,-1551.03,-1,6567.4139166455,-6567.6
2006-07-14,0,-0,0,1,-1521.84533322404,1521.71,-1,6427.83806714722,-6428.03
2006-07-17,0,-0,0,0,-0,0,1,-6257.61213584087,6257.8
2006-07-18,0,-0,0,1,-1475.48277725749,1475.28,1,-6285.12341212095,6285.31
2006-07-19,0,-0,0,1,-1475.70286323064,1475.42,0,-0,0
2006-07-20,0,-0,0,-1,1528.28459918624,-1528.59,1,-6443.5508894109,6443.74
2006-07-21,0,-0,0,0,-0,0,-1,6419.81494048785,-6420.01
2006-07-24,0,-0,0,-1,1514.16001264515,-1514.22,-1,6359.4335350373,-6359.63
2006-07-25,0,-0,0,1,-1534.85706286525,1534.82,0,-0,0
2006-07-26,0,-0,0,1,-1520.52392938629,1520.44,-1,6376.19314163216,-6376.39
2006-07-27,0,-0,0,1,-1542.16634239863,1541.81,1,-6459.05552985608,6459.25
2006-07-28,0,-0,0,-1,1559.38354540198,-1559.41,-1,6479.87421608507,-6480.07
2006-07-31,0,-0,0,-1,1571.9695437868,-1572.01,0,-0,0
2006-08-01,0,-0,0,1,-1567.13953207403,1567.01,-1,6441.26355977583,-6441.46
2006-08-02,0,-0,0,0,-0,0,-1,6471.22351436116,-6471.42
2006-08-03,1,-6857.91999011412,6857.92,1,-1569.55824524009,1569.53,0,-0,0
2006-08-04,0,-0,0,1,-1571.73004559928,1571.7,0,-0,0
2006-08-07,0,-0,0,-1,1539.98384646666,-1540.12,1,-6416.4155350913,6416.61
2006-08-08,0,-0,0,1,-1563.07023407935,1562.73,1,-6501.94531788138,6502.14
2006-08-09,0,-0,0,1,-1578.58242143938,1578.43,1,-6573.02491001925,6573.22
2006-08-10,0,-0,0,-1,1582.61903965224,-1582.88,1,-6578.4152017614,6578.61
2006-08-11,0,-0,0,-1,1577.84465253345,-1577.92,0,-0,0
2006-08-14,0,-0,0,1,-1601.25703138636,1601.02,1,-6611.70506052664,6611.9
2006-08-15,0,-0,0,-1,1604.82357820969,-1605.12,0,-0,0
2006-08-16,0,-0,0,1,-1629.7653850726,1629.73,1,-6696.43432018249,6696.63
2006-08-17,0,-0,0,-1,1631.2131859361,-1631.46,1,-6733.26284649218,6733.46
2006-08-18,0,-0,0,-1,1641.39381235683,-1641.45,-1,6720.88081034164,-6721.08
2006-08-21,0,-0,0,1,-1624.32758418451,1624.21,-1,6505.71797423724,-6505.92
2006-08-22,0,-0,0,1,-1641.91675521434,1641.77,1,-6590.00010698301,6590.2
2006-08-23,0,-0,0,-1,1640.27272405708,-1640.28,-1,6556.12649765074,-6556.33
2006-08-24,0,-0,0,-1,1622.90966702131,-1623.03,-1,6550.43590746589,-6550.64
2006-08-25,-1,6868.53003689112,-6868.53,1,-1619.84165748104,1619.81,-1,6526.01634638172,-6526.22
2006-08-28,0,-0,0,1,-1600.3133599494,1600.25,0,-0,0
2006-08-29,0,-0,0,-1,1615.89140160085,-1615.99,0,-0,0
2006-08-30,-1,6922.70004735048,-6922.7,1,-1612.70955874681,1612.66,1,-6586.91809250071,6587.12
2006-08-31,-1,6882.16004257799,-6882.16,1,-1634.65805032375,1634.46,-1,6611.56534202597,-6611.77
2006-09-01,0,-0,0,1,-1633.3731582845,1633.35,1,-6651.25911900229,6651.46
2006-09-04,1,-7040.38997895579,7040.39,1,-1649.55344239783,1649.32,1,-6750.57644437239,6750.78
2006-09-05,0,-0,0,1,-1651.38523536647,1651.35,0,-0,0
2006-09-06,0,-0,0,-1,1642.76022867697,-1642.82,-1,6688.19392826035,-6688.4
2006-09-07,0,-0,0,1,-1613.52863197674,1613.46,-1,6685.02382120029,-6685.23
2006-09-08,0,-0,0,1,-1619.93672361696,1619.92,1,-6692.90519975453,6693.11
2006-09-11,0,-0,0,-1,1596.29970314989,-1596.5,-1,6693.67288946921,-6693.88
2006-09-12,-1,6865.07003326446,-6865.07,1,-1586.08258148982,1585.98,1,-6625.52549008869,6625.73
2006-09-13,0,-0,0,1,-1583.76031910053,1583.55,1,-6664.66662648511,6664.87
2006-09-14,0,-0,0,1,-1598.31140120859,1598.13,1,-6598.66774450276,6598.87
2006-09-15,0,-0,0,-1,1593.33105905772,-1593.43,1,-6680.88534842933,6681.09
2006-09-18,0,-0,0,0,-0,0,0,-0,0
2006-09-19,1,-7006.42999378711,7006.43,1,-1592.06040360898,1591.98,-1,6881.66330122249,-6881.87
2006-09-20,0,-0,0,1,-1570.41538813156,1570.18,-1,6877.56313698342,-6877.77
2006-09-21,0,-0,0,1,-1580.14951439229,1580.08,-1,6889.68302009594,-6889.89
2006-09-22,0,-0,0,-1,1563.47243227698,-1563.6,-1,6885.39172378764,-6885.6
2006-09-25,0,-0,0,1,-1559.91657297143,1559.78,-1,6911.00274528665,-6911.21
2006-09-26,0,-0,0,1,-1549.52037868658,1549.41,1,-6901.5443756112,6901.75
2006-09-27,0,-0,0,-1,1590.94401366472,-1591.04,1,-6946.06396575048,6946.27
2006-09-28,0,-0,0,-1,1602.42726527845,-1602.57,0,-0,0
2006-09-29,0,-0,0,1,-1610.80037268514,1610.73,-1,6882.84093121808,-6883.05
2006-10-02,0,-0,0,-1,1625.06139189762,-1625.12,0,-0,0
2006-10-03,0,-0,0,1,-1618.05172910379,1617.84,-1,6956.67213719557,-6956.88
2006-10-04,0,-0,0,1,-1601.99603281635,1601.99,-1,6874.76778253317,-6874.98
2006-10-05,-1,7142.19003229616,-7142.19,1,-1633.38340085336,1633.2,1,-6997.03105058324,6997.24
2006-10-06,0,-0,0,-1,1634.13598849171,-1634.21,0,-0,0
2006-10-09,0,-0,0,0,-0,0,0,-0,0
2006-10-10,0,-0,0,1,-1634.94924382668,1634.83,0,-0,0
2006-10-11,0,-0,0,1,-1622.25264859209,1622.07,-1,7006.45631199366,-7006.67
2006-10-12,1,-7290.70999080432,7290.71,1,-1613.83024865722,1613.64,0,-0,0
2006-10-13,0,-0,0,1,-1628.08068606824,1628,1,-7068.58881862262,7068.8
2006-10-16,0,-0,0,-1,1645.9632511537,-1646.05,1,-7151.20887111709,7151.42
2006-10-17,0,-0,0,0,-0,0,-1,7074.91439669424,-7075.13
2006-10-18,0,-0,0,1,-1638.85086298973,1638.74,-1,7017.38471334989,-7017.6
2006-10-19,0,-0,0,-1,1635.53414552185,-1635.77,-1,6995.61418371878,-6995.83
2006-10-20,0,-0,0,1,-1644.19349138811,1644.15,-1,7039.154421071,-7039.37
2006-10-23,0,-0,0,-1,1659.3352828722,-1659.39,-1,7040.04418535438,-7040.26
2006-10-24,0,-0,0,-1,1662.396537324,-1662.53,1,-7097.20623693451,7097.42
2006-10-25,0,-0,0,1,-1653.41266205377,1653.38,0,-0,0
2006-10-26,0,-0,0,0,-0,0,1,-7080.62522212286,7080.84
2006-10-27,-1,7406.0200501708,-7406.02,-1,1650.72142740883,-1650.73,1,-7086.52694520233,7086.74
2006-10-30,0,-0,0,-1,1620.60315350448,-1620.65,-1,6994.98046135689,-6995.2
2006-10-31,1,-7484.34999205986,7484.35,1,-1617.6934929934,1617.42,0,-0,0
2006-11-01,0,-0,0,-1,1622.25990016153,-1622.51,-1,7013.7710552213,-7013.99
2006-11-02,0,-0,0,1,-1619.04575315507,1619.02,1,-7077.88292587642,7078.1
2006-11-03,0,-0,0,0,-0,0,0,-0,0
2006-11-06,0,-0,0,1,-1616.84114281891,1616.71,-1,7120.22077211401,-7120.44
2006-11-07,0,-0,0,1,-1616.78371018396,1616.68,0,-0,0
2006-11-08,0,-0,0,1,-1597.56235009982,1597.5,-1,7178.11980012967,-7178.34
2006-11-09,1,-7911.27998240469,7911.28,1,-1589.30148471142,1589.06,1,-7150.91219515553,7151.13
2006-11-10,0,-0,0,-1,1581.35135549707,-1581.37,0,-0,0
2006-11-13,1,-8064.11996623031,8064.12,1,-1568.89624309213,1568.76,-1,7135.83667497186,-7136.06
2006-11-14,0,-0,0,-1,1596.37183783452,-1596.42,1,-7203.82012238009,7204.04
2006-11-15,0,-0,0,0,-0,0,0,-0,0
2006-11-16,0,-0,0,1,-1582.11666751663,1582.04,1,-7257.26025950946,7257.48
2006-11-17,0,-0,0,1,-1573.594404774,1573.54,-1,7259.31816984059,-7259.54
2006-11-20,1,-8286.50999254515,8286.51,1,-1534.08572474185,1533.94,1,-7261.26102527294,7261.48
2006-11-21,0,-0,0,1,-1533.02242695744,1532.95,1,-7309.46979178786,7309.69
2006-11-22,1,-8610.03996477088,8610.04,-1,1552.78573700067,-1552.87,-1,7348.54876470853,-7348.77
2006-11-23,0,-0,0,0,-0,0,0,-0,0
2006-11-24,0,-0,0,-1,1537.93882513899,-1538.04,0,-0,0
2006-11-27,0,-0,0,-1,1552.9977282236,-1553.01,1,-7497.93026639963,7498.15
2006-11-28,-1,8133.78005657175,-8133.78,-1,1554.9233735328,-1555.11,-1,7444.71609655972,-7444.94
2006-11-29,1,-8402.25996215884,8402.26,-1,1579.9739157783,-1580.1,1,-7473.96805539181,7474.19
2006-11-30,1,-8546.60000364166,8546.6,-1,1602.90411941698,-1603.03,0,-0,0
2006-12-01,1,-8566.84997758238,8566.85,1,-1604.99357251268,1604.9,-1,7613.34684543688,-7613.57
2006-12-04,0,-0,0,-1,1607.58110026736,-1607.74,-1,7646.78428184314,-7647.01
2006-12-05,1,-8758.16999935045,8758.17,1,-1599.06455552029,1598.89,1,-7609.68019519787,7609.9
2006-12-06,0,-0,0,-1,1614.97081625817,-1615.17,-1,7693.10687653509,-7693.33
2006-12-07,0,-0,0,1,-1622.84797536401,1622.77,-1,7686.29737881483,-7686.52
2006-12-08,0,-0,0,1,-1616.37583408642,1616.34,-1,7636.07447056825,-7636.3
2006-12-11,0,-0,0,-1,1627.94446395736,-1627.97,-1,7611.89523666645,-7612.12
2006-12-12,0,-0,0,1,-1636.78870824719,1636.72,-1,7458.33317183286,-7458.56
2006-12-13,0,-0,0,1,-1639.29133982864,1639.19,1,-7450.07692245445,7450.3
2006-12-14,1,-8847.74999600369,8847.75,1,-1651.87715634232,1651.85,-1,7480.18252460225,-7480.41
2006-12-15,0,-0,0,1,-1657.49254805556,1657.4,0,-0,0
2006-12-18,1,-9238.11996494775,9238.12,-1,1665.21774181427,-1665.32,1,-7624.39485083031,7624.62
2006-12-19,0,-0,0,1,-1645.45425655119,1645.4,-1,7598.6513990203,-7598.88
2006-12-20,1,-9430.27998193786,9430.28,1,-1667.05558086783,1667.01,-1,7648.12203623799,-7648.35
2006-12-21,1,-9500.23000307826,9500.23,-1,1671.27939295116,-1671.3,1,-7620.71494170927,7620.94
2006-12-22,0,-0,0,1,-1672.25303531394,1672.1,-1,7652.24325725918,-7652.47
2006-12-25,0,-0,0,1,-1665.06890584364,1664.87,-1,7646.58086936797,-7646.81
2006-12-26,0,-0,0,0,-0,0,-1,7727.36294917779,-7727.59
2006-12-27,1,-10258.3099169219,10258.31,1,-1676.973938991,1676.95,1,-7732.95426451561,7733.18
2006-12-28,0,-0,0,-1,1678.85389914516,-1678.91,1,-7732.70389196552,7732.93
2006-12-29,0,-0,0,-1,1681.00308862166,-1681.07,0,-0,0
2007-01-01,0,-0,0,0,-0,0,0,-0,0
2007-01-02,1,-10633.4200101362,10633.42,0,-0,0,1,-7920.57382187798,7920.8
2007-01-03,1,-10766.0800192469,10766.08,0,-0,0,-1,7917.07266554586,-7917.3
2007-01-04,-1,10347.6700972593,-10347.67,-1,1698.78162102161,-1698.95,1,-7934.28371058687,7934.51
2007-01-05,-1,10235.4600929282,-10235.46,-1,1675.25923943979,-1675.33,-1,7835.3403147219,-7835.57
2007-01-08,0,-0,0,0,-0,0,-1,7736.47852657236,-7736.71
2007-01-09,-1,9967.48006078585,-9967.48,-1,1692.04226404813,-1692.12,-1,7789.77919155713,-7790.01
2007-01-10,-1,9649.23008717357,-9649.23,0,-0,0,-1,7698.28759684668,-7698.52
2007-01-11,0,-0,0,-1,1656.58968071876,-1656.72,1,-7618.32574515058,7618.55
2007-01-12,0,-0,0,-1,1685.03997514195,-1685.27,1,-7761.48058087536,7761.71
2007-01-15,1,-9972.05003258477,9972.05,-1,1704.43967565529,-1704.58,1,-7783.26946672608,7783.5
2007-01-16,1,-10017.7700338986,10017.77,0,-0,0,-1,7791.84659788618,-7792.08
2007-01-17,-1,9919.35007933262,-9919.35,1,-1706.8423541753,1706.76,-1,7833.7470347008,-7833.98
2007-01-18,-1,9944.24006897895,-9944.24,1,-1715.24797624323,1715.17,-1,7894.94699929332,-7895.18
2007-01-19,-1,9857.97007618127,-9857.97,-1,1714.05541618933,-1714.21,-1,7839.84430709754,-7840.08
2007-01-22,0,-0,0,-1,1730.17500780948,-1730.33,-1,7842.2349432636,-7842.47
2007-01-23,-1,9946.08007353147,-9946.08,-1,1730.69382993442,-1730.76,-1,7852.12580776291,-7852.36
2007-01-24,0,-0,0,1,-1738.66849147048,1738.61,1,-7935.30706514168,7935.54
2007-01-25,-1,9864.31006766851,-9864.31,1,-1729.53537065109,1729.4,1,-7923.53612335648,7923.77
2007-01-26,0,-0,0,-1,1727.95538554099,-1728.02,-1,7821.07739538523,-7821.32
2007-01-29,0,-0,0,-1,1733.56471172639,-1733.59,1,-7751.55211343143,7751.79
2007-01-30,0,-0,0,1,-1731.72044645153,1731.6,0,-0,0
2007-01-31,0,-0,0,-1,1721.93478087534,-1721.96,-1,7699.40016034573,-7699.64
2007-02-01,-1,9541.97009769839,-9541.97,-1,1738.48310877985,-1738.58,0,-0,0
2007-02-02,0,-0,0,-1,1742.36405606534,-1742.4,0,-0,0
2007-02-05,0,-0,0,1,-1716.46715742459,1716.28,-1,7782.87986624509,-7783.12
2007-02-06,-1,9621.15006313332,-9621.15,-1,1732.11600007032,-1732.42,0,-0,0
2007-02-07,1,-9839.9499961538,9839.95,-1,1728.12012568732,-1728.36,1,-7849.82164302565,7850.06
2007-02-08,1,-9944.10002663557,9944.1,1,-1720.42961492165,1720.18,0,-0,0
2007-02-09,0,-0,0,-1,1744.98017403145,-1745.09,-1,7859.28956530615,-7859.53
2007-02-12,0,-0,0,0,-0,0,-1,7776.11946834574,-7776.36
2007-02-13,0,-0,0,1,-1755.92610481222,1755.9,-1,7736.58611594808,-7736.83
2007-02-14,0,-0,0,1,-1765.4200989102,1765.31,1,-7809.20906948996,7809.45
2007-02-15,0,-0,0,1,-1776.80078976552,1776.71,0,-0,0
2007-02-16,1,-9957.76002835405,9957.76,0,-0,0,0,-0,0
2007-02-19,0,-0,0,1,-1779.98840189929,1779.96,0,-0,0
2007-02-20,0,-0,0,-1,1782.64688991613,-1782.73,0,-0,0
2007-02-21,0,-0,0,-1,1787.01980758574,-1787.23,0,-0,0
2007-02-22,0,-0,0,1,-1803.00436497402,1802.9,0,-0,0
2007-02-23,0,-0,0,-1,1814.84512242765,-1814.96,0,-0,0
2007-02-26,0,-0,0,1,-1816.98597716423,1816.97,-1,7899.95807192893,-7900.2
2007-02-27,-1,9586.23007831111,-9586.23,-1,1811.21895601203,-1811.33,-1,7901.71845513077,-7901.96
2007-02-28,-1,9283.67006612164,-9283.67,1,-1752.95030219311,1752.74,0,-0,0
2007-03-01,-1,9016.63008497879,-9016.63,-1,1740.043447226,-1740.11,-1,7678.4192499028,-7678.67
2007-03-02,-1,8985.91007165656,-8985.91,-1,1721.43065932855,-1721.59,-1,7670.5203157948,-7670.77
2007-03-05,-1,8528.46008660258,-8528.46,1,-1662.74933393866,1662.71,-1,7344.30707532476,-7344.56
2007-03-06,1,-8833.2500277547,8833.25,-1,1692.22435680433,-1692.54,1,-7450.80873205057,7451.06
2007-03-07,1,-8876.06003051448,8876.06,-1,1689.42034623326,-1689.6,-1,7480.63613511797,-7480.89
2007-03-08,1,-9159.46001921113,9159.46,1,-1721.00102909593,1720.96,-1,7573.61717014934,-7573.87
2007-03-09,1,-9231.210038157,9231.21,-1,1730.25004462934,-1730.31,-1,7567.94730711239,-7568.2
2007-03-12,0,-0,0,1,-1741.4173335648,1741.36,1,-7628.89797214043,7629.15
2007-03-13,0,-0,0,1,-1725.57465513527,1725.43,1,-7683.74828719995,7684
2007-03-14,0,-0,0,1,-1674.94721622733,1674.94,-1,7570.01202821659,-7570.27
2007-03-15,0,-0,0,-1,1694.15358627754,-1694.18,0,-0,0
2007-03-16,0,-0,0,1,-1677.24049713819,1677.06,-1,7719.54346842384,-7719.8
2007-03-19,0,-0,0,1,-1694.39506007778,1694.08,0,-0,0
2007-03-20,0,-0,0,1,-1708.33485379208,1708.29,1,-7735.94547027396,7736.2
2007-03-21,0,-0,0,0,-0,0,1,-7756.77488503335,7757.03
2007-03-22,0,-0,0,1,-1731.86095120232,1731.8,1,-7823.41538954523,7823.67
2007-03-23,1,-9487.51004438394,9487.51,-1,1741.81784732964,-1741.94,-1,7859.06290664151,-7859.32
2007-03-26,0,-0,0,1,-1741.50978506568,1741.37,-1,7877.56138909227,-7877.82
2007-03-27,0,-0,0,1,-1723.92397421245,1723.86,1,-7844.91404257841,7845.17
2007-03-28,0,-0,0,1,-1711.12024183663,1711.06,-1,7787.87905830305,-7788.14
2007-03-29,0,-0,0,1,-1710.72258533522,1710.68,-1,7848.07146686806,-7848.33
2007-03-30,0,-0,0,-1,1713.59309915224,-1713.61,-1,7884.15096921174,-7884.41
2007-04-02,0,-0,0,1,-1682.6647501855,1682.49,-1,7884.73038414664,-7884.99
